registro_id,lote_id,finca_id,fecha_registro,tecnico_id,vecino_fumigo_reciente,dias_desde_fumigacion_vecina,despulpadora_compartida,sacos_reutilizados,secado_patio_compartido,transporte_compartido,herramientas_compartidas_flag,lavado_equipo_flag,capacitacion_bpa_flag,lat_gps,lon_gps,origen_captura,practicas_riesgo_conteo,equipo_compartido_sin_lavar,fumigacion_declarada,fumigacion_desconocida
RC0002530,L002530,F0072,2025-01-17,TEC06,No_se_sabe,-1,0,0,0,1,1,0,1,-6.083481,-77.827567,formulario_campo,1,0,0,1
RC0002531,L002531,F0031,2026-06-08,TEC12,No,-1,1,0,1,1,1,0,0,-6.245247,-77.930009,dashboard_acopio,3,1,0,0
RC0002532,L002532,F0103,2025-07-05,TEC01,No,-1,0,0,0,1,1,1,1,-6.178478,-77.916506,dashboard_acopio,1,0,0,0
RC0002533,L002533,F0094,2025-04-05,TEC01,Si,23,0,0,0,1,1,1,1,-6.269853,-77.94094,formulario_campo,1,0,1,0
RC0002534,L002534,F0108,2025-01-01,TEC06,No,-1,0,0,1,1,1,1,0,-6.21718,-77.820378,formulario_campo,2,0,0,0
RC0002535,L002535,F0047,2025-01-19,TEC02,Si,7,0,1,0,0,1,1,1,-6.188271,-77.797232,formulario_campo,1,0,1,0
RC0002536,L002536,F0078,2026-06-05,TEC02,No,-1,1,0,0,0,1,1,1,-6.261626,-77.81983,formulario_campo,1,0,0,0
RC0002537,L002537,F0019,2026-04-07,TEC07,No,-1,0,0,1,0,1,1,1,-6.227398,-77.860058,formulario_campo,1,0,0,0
RC0002538,L002538,F0108,2026-08-11,TEC07,No,-1,0,1,0,1,1,0,0,-6.21704,-77.818781,formulario_campo,2,0,0,0
RC0002539,L002539,F0027,2025-07-08,TEC09,Si,44,1,1,1,1,1,0,0,-6.278642,-77.792575,dashboard_acopio,4,1,1,0
RC0002540,L002540,F0059,2025-09-11,TEC06,Si,12,1,0,1,1,1,0,0,-6.248459,-77.974122,cola_kafka,3,1,1,0
RC0002541,L002541,F0116,2026-04-01,TEC01,No_se_sabe,-1,0,1,0,0,1,1,1,-6.225653,-77.847808,formulario_campo,1,0,0,1
RC0002542,L002542,F0069,2025-07-26,TEC03,No,-1,1,0,0,0,1,1,1,-6.316484,-77.833864,formulario_campo,1,0,0,0
RC0002543,L002543,F0006,2026-03-04,TEC11,Si,12,0,0,0,1,1,1,1,-6.231741,-77.790643,formulario_campo,1,0,1,0
RC0002544,L002544,F0038,2025-06-19,TEC10,Si,34,1,1,0,0,1,1,0,-6.241965,-77.855465,cola_kafka,2,0,1,0
RC0002545,L002545,F0113,2026-04-27,TEC01,No,-1,1,0,0,1,1,1,1,-6.209955,-77.889783,cola_kafka,2,0,0,0
RC0002546,L002546,F0059,2026-04-22,TEC10,No_se_sabe,-1,0,0,1,0,1,1,1,-6.248313,-77.973599,dashboard_acopio,1,0,0,1
RC0002547,L002547,F0022,2026-04-14,TEC02,No_se_sabe,-1,1,0,0,0,1,1,0,-6.254178,-77.859004,cola_kafka,1,0,0,1
RC0002548,L002548,F0007,2025-06-14,TEC08,Si,42,1,0,1,1,1,0,0,-6.197391,-77.905123,dashboard_acopio,3,1,1,0
RC0002549,L002549,F0018,2026-06-12,TEC07,Si,11,0,1,0,0,1,0,0,-6.222611,-77.902575,cola_kafka,1,0,1,0
RC0002550,L002550,F0102,2026-06-06,TEC09,Si,2,0,0,1,1,1,1,1,-6.276796,-77.945235,cola_kafka,2,0,1,0
RC0002551,L002551,F0072,2025-07-07,TEC01,Si,37,0,0,0,1,1,1,1,-6.083389,-77.826857,dashboard_acopio,1,0,1,0
RC0002552,L002552,F0087,2026-08-11,TEC01,Si,29,0,0,0,0,0,1,1,-6.208158,-77.798358,cola_kafka,0,0,1,0
RC0002553,L002553,F0116,2026-07-28,TEC11,No,-1,0,0,0,0,0,1,0,-6.225323,-77.848204,cola_kafka,0,0,0,0
RC0002554,L002554,F0112,2025-05-24,TEC12,Si,29,0,1,0,1,1,0,0,-6.276175,-77.862856,dashboard_acopio,2,0,1,0
RC0002555,L002555,F0007,2026-08-08,TEC09,Si,28,0,1,1,0,1,1,0,-6.197556,-77.905209,dashboard_acopio,2,0,1,0
RC0002556,L002556,F0034,2025-06-24,TEC01,No_se_sabe,-1,0,0,1,1,1,1,1,-6.211644,-77.884787,formulario_campo,2,0,0,1
RC0002557,L002557,F0096,2025-07-12,TEC12,No_se_sabe,-1,1,0,1,1,1,1,0,-6.148142,-77.810059,formulario_campo,3,0,0,1
RC0002558,L002558,F0111,2025-07-05,TEC04,No,-1,0,0,0,0,0,1,1,-6.237561,-77.857308,cola_kafka,0,0,0,0
RC0002559,L002559,F0089,2025-07-07,TEC02,Si,18,1,1,1,1,1,1,0,-6.213568,-77.850519,formulario_campo,4,0,1,0
RC0002560,L002560,F0038,2025-07-16,TEC07,Si,1,0,0,0,0,0,1,1,-6.241573,-77.855673,formulario_campo,0,0,1,0
RC0002561,L002561,F0118,2025-08-23,TEC10,No,-1,1,0,0,0,1,0,1,-6.278367,-77.832851,dashboard_acopio,1,1,0,0
RC0002562,L002562,F0101,2026-08-14,TEC01,Si,36,0,1,1,1,1,1,0,-6.335269,-77.859511,formulario_campo,3,0,1,0
RC0002563,L002563,F0085,2025-05-02,TEC08,Si,4,0,0,0,0,0,0,1,-6.275355,-77.855389,cola_kafka,0,0,1,0
RC0002564,L002564,F0044,2026-04-02,TEC05,No,-1,0,0,0,1,1,0,0,-6.315895,-77.891133,formulario_campo,1,0,0,0
RC0002565,L002565,F0006,2026-05-20,TEC01,No,-1,0,0,0,1,1,1,1,-6.230611,-77.790561,formulario_campo,1,0,0,0
RC0002566,L002566,F0069,2025-07-04,TEC09,Si,30,0,0,0,1,1,1,1,-6.318101,-77.833567,formulario_campo,1,0,1,0
RC0002567,L002567,F0081,2026-08-08,TEC11,No,-1,0,0,0,0,0,0,0,-6.149559,-77.940314,formulario_campo,0,0,0,0
RC0002568,L002568,F0112,2025-09-25,TEC10,Si,41,1,0,1,0,1,0,0,-6.275343,-77.861141,formulario_campo,2,1,1,0
RC0002569,L002569,F0119,2025-07-29,TEC03,Si,17,0,0,0,0,0,1,1,-6.221543,-77.901465,formulario_campo,0,0,1,0
RC0002570,L002570,F0101,2026-04-22,TEC07,No_se_sabe,-1,0,0,0,0,0,1,1,-6.335486,-77.859736,formulario_campo,0,0,0,1
RC0002571,L002571,F0068,2025-05-29,TEC12,Si,28,0,0,1,0,1,1,1,-6.154422,-77.879376,formulario_campo,1,0,1,0
RC0002572,L002572,F0047,2026-06-19,TEC06,No_se_sabe,-1,0,0,1,1,1,1,1,-6.189705,-77.798682,cola_kafka,2,0,0,1
RC0002573,L002573,F0102,2025-09-13,TEC06,No_se_sabe,-1,0,1,1,1,1,1,0,-6.276978,-77.943656,dashboard_acopio,3,0,0,1
RC0002574,L002574,F0018,2025-06-07,TEC06,No_se_sabe,-1,0,0,0,1,1,1,1,-6.224554,-77.902614,cola_kafka,1,0,0,1
RC0002575,L002575,F0003,2026-07-20,TEC05,Si,4,1,1,0,0,1,1,0,-6.214255,-77.82112,dashboard_acopio,2,0,1,0
RC0002576,L002576,F0107,2025-08-26,TEC06,No,-1,0,0,0,0,0,1,1,-6.22789,-77.904317,formulario_campo,0,0,0,0
RC0002577,L002577,F0047,2026-08-17,TEC01,No_se_sabe,-1,1,0,1,0,1,1,0,-6.188738,-77.798069,cola_kafka,2,0,0,1
RC0002578,L002578,F0043,2026-06-27,TEC07,Si,35,1,0,0,1,1,1,1,-6.171847,-77.944926,cola_kafka,2,0,1,0
RC0002579,L002579,F0016,2026-07-10,TEC12,No,-1,0,1,0,0,1,1,1,-6.243842,-77.87525,cola_kafka,1,0,0,0
RC0002580,L002580,F0091,2025-02-25,TEC08,No,-1,1,1,1,1,1,1,0,-6.220075,-77.876697,cola_kafka,4,0,0,0
RC0002581,L002581,F0055,2026-01-08,TEC10,No_se_sabe,-1,0,0,0,0,0,1,1,-6.241547,-77.881108,cola_kafka,0,0,0,1
RC0002582,L002582,F0046,2025-03-28,TEC10,No,-1,0,0,0,1,1,1,1,-6.27963,-77.88195,dashboard_acopio,1,0,0,0
RC0002583,L002583,F0090,2025-02-08,TEC02,Si,10,0,1,0,0,1,1,1,-6.197873,-77.81913,formulario_campo,1,0,1,0
RC0002584,L002584,F0039,2026-03-30,TEC02,Si,31,0,0,1,0,1,1,1,-6.220767,-77.782692,formulario_campo,1,0,1,0
RC0002585,L002585,F0059,2025-08-31,TEC05,Si,43,0,0,0,0,0,0,1,-6.249708,-77.973095,dashboard_acopio,0,0,1,0
RC0002586,L002586,F0116,2026-04-30,TEC02,Si,39,0,0,0,1,1,1,1,-6.225672,-77.848374,dashboard_acopio,1,0,1,0
RC0002587,L002587,F0080,2025-06-13,TEC12,No,-1,0,0,0,1,1,0,1,-6.26873,-77.912184,formulario_campo,1,0,0,0
RC0002588,L002588,F0091,2026-04-01,TEC07,No,-1,1,0,0,0,1,0,0,-6.21908,-77.876621,cola_kafka,1,1,0,0
RC0002589,L002589,F0051,2025-08-26,TEC09,Si,1,0,1,1,0,1,0,0,-6.226108,-77.931806,formulario_campo,2,0,1,0
RC0002590,L002590,F0087,2025-09-26,TEC05,No,-1,1,0,1,1,1,0,0,-6.208257,-77.797417,cola_kafka,3,1,0,0
RC0002591,L002591,F0114,2025-08-11,TEC02,Si,6,0,0,0,1,1,1,0,-6.301212,-77.849149,formulario_campo,1,0,1,0
RC0002592,L002592,F0008,2025-07-23,TEC06,Si,42,1,1,0,1,1,0,0,-6.280356,-77.904755,cola_kafka,3,1,1,0
RC0002593,L002593,F0089,2025-04-09,TEC10,Si,2,1,1,0,1,1,0,0,-6.213798,-77.848462,formulario_campo,3,1,1,0
RC0002594,L002594,F0017,2026-04-13,TEC12,Si,1,0,0,1,0,1,0,0,-6.271588,-77.855893,formulario_campo,1,0,1,0
RC0002595,L002595,F0093,2025-06-16,TEC01,Si,12,1,1,1,0,1,0,0,-6.244046,-77.905012,formulario_campo,3,1,1,0
RC0002596,L002596,F0111,2025-06-15,TEC12,No_se_sabe,-1,0,0,0,1,1,0,1,-6.236807,-77.857936,formulario_campo,1,0,0,1
RC0002597,L002597,F0108,2026-02-01,TEC12,Si,5,1,0,0,0,1,1,1,-6.215831,-77.819772,cola_kafka,1,0,1,0
RC0002598,L002598,F0076,2026-07-31,TEC09,Si,37,0,0,0,0,0,1,1,-6.314347,-77.906998,formulario_campo,0,0,1,0
RC0002599,L002599,F0010,2025-07-21,TEC02,Si,2,0,0,0,0,0,1,1,-6.259347,-77.875462,formulario_campo,0,0,1,0
RC0002600,L002600,F0003,2025-06-25,TEC06,Si,31,0,0,1,1,1,0,1,-6.215282,-77.820615,dashboard_acopio,2,0,1,0
RC0002601,L002601,F0055,2026-08-17,TEC01,No,-1,0,0,0,0,0,0,1,-6.243449,-77.880487,formulario_campo,0,0,0,0
RC0002602,L002602,F0049,2025-06-28,TEC02,Si,16,0,0,1,1,1,1,1,-6.194727,-77.915088,dashboard_acopio,2,0,1,0
RC0002603,L002603,F0085,2025-04-13,TEC08,No_se_sabe,-1,1,0,1,0,1,0,0,-6.275026,-77.854296,cola_kafka,2,1,0,1
RC0002604,L002604,F0044,2026-07-28,TEC12,No,-1,0,0,1,1,1,1,1,-6.317212,-77.890802,dashboard_acopio,2,0,0,0
RC0002605,L002605,F0098,2025-06-05,TEC06,Si,11,0,1,0,1,1,0,0,-6.21147,-77.898779,formulario_campo,2,0,1,0
RC0002606,L002606,F0071,2026-06-23,TEC11,Si,18,0,0,0,0,0,1,1,-6.237502,-77.870324,formulario_campo,0,0,1,0
RC0002607,L002607,F0019,2025-08-04,TEC11,No,-1,0,0,1,1,1,0,1,-6.227918,-77.860701,cola_kafka,2,0,0,0
RC0002608,L002608,F0060,2025-08-20,TEC10,No,-1,1,1,1,0,1,1,1,-6.302026,-77.829278,dashboard_acopio,3,0,0,0
RC0002609,L002609,F0087,2026-07-01,TEC08,Si,8,0,0,1,0,1,0,1,-6.208519,-77.799067,dashboard_acopio,1,0,1,0
RC0002610,L002610,F0013,2025-08-10,TEC02,Si,44,1,1,1,1,1,1,0,-6.150179,-77.808478,dashboard_acopio,4,0,1,0
RC0002611,L002611,F0069,2025-06-27,TEC12,Si,1,0,1,1,1,1,0,0,-6.318731,-77.83372,formulario_campo,3,0,1,0
RC0002612,L002612,F0086,2025-07-19,TEC10,No_se_sabe,-1,0,1,1,0,1,1,1,-6.218534,-77.925431,dashboard_acopio,2,0,0,1
RC0002613,L002613,F0119,2026-04-25,TEC02,Si,13,0,1,1,1,1,1,1,-6.220623,-77.900599,formulario_campo,3,0,1,0
RC0002614,L002614,F0056,2026-04-17,TEC11,Si,5,0,0,0,0,0,1,1,-6.207834,-77.902389,dashboard_acopio,0,0,1,0
RC0002615,L002615,F0116,2026-07-08,TEC01,Si,44,0,0,1,0,1,0,0,-6.225782,-77.848535,formulario_campo,1,0,1,0
RC0002616,L002616,F0012,2025-07-02,TEC01,No,-1,0,0,0,0,0,0,1,-6.228779,-77.89863,formulario_campo,0,0,0,0
RC0002617,L002617,F0076,2025-08-31,TEC01,Si,7,0,1,0,0,1,0,0,-6.314954,-77.908643,formulario_campo,1,0,1,0
RC0002618,L002618,F0046,2025-05-04,TEC11,No,-1,0,0,1,0,1,0,0,-6.280674,-77.880744,formulario_campo,1,0,0,0
RC0002619,L002619,F0099,2025-05-14,TEC03,Si,36,0,0,0,1,1,0,1,-6.175544,-77.805854,cola_kafka,1,0,1,0
RC0002620,L002620,F0038,2025-09-14,TEC02,Si,43,0,0,1,0,1,1,1,-6.242844,-77.855309,dashboard_acopio,1,0,1,0
RC0002621,L002621,F0033,2026-05-24,TEC12,Si,34,0,1,0,1,1,0,0,-6.206131,-77.893021,formulario_campo,2,0,1,0
RC0002622,L002622,F0022,2025-09-19,TEC03,No_se_sabe,-1,0,1,0,0,1,0,0,-6.253813,-77.858539,cola_kafka,1,0,0,1
RC0002623,L002623,F0006,2026-06-01,TEC01,No,-1,0,1,0,1,1,1,1,-6.231198,-77.791363,cola_kafka,2,0,0,0
RC0002624,L002624,F0021,2025-12-16,TEC06,No,-1,0,0,0,1,1,1,1,-6.289156,-77.863693,dashboard_acopio,1,0,0,0
RC0002625,L002625,F0120,2025-04-03,TEC06,No,-1,0,0,1,1,1,0,0,-6.222421,-77.875415,cola_kafka,2,0,0,0
RC0002626,L002626,F0004,2026-05-22,TEC02,No,-1,0,1,1,0,1,1,1,-6.261626,-77.963762,formulario_campo,2,0,0,0
RC0002627,L002627,F0085,2025-02-17,TEC08,No,-1,1,1,1,0,1,0,0,-6.275606,-77.85411,formulario_campo,3,1,0,0
RC0002628,L002628,F0074,2025-07-29,TEC07,No_se_sabe,-1,0,0,1,1,1,1,1,-6.272909,-77.868898,dashboard_acopio,2,0,0,1
RC0002629,L002629,F0056,2025-02-10,TEC01,Si,28,0,0,0,1,1,0,0,-6.208073,-77.902171,formulario_campo,1,0,1,0
RC0002630,L002630,F0088,2025-05-10,TEC03,Si,1,0,0,1,0,1,1,1,-6.277549,-77.845924,formulario_campo,1,0,1,0
RC0002631,L002631,F0047,2025-07-14,TEC02,No,-1,0,0,1,0,1,1,1,-6.18966,-77.798236,dashboard_acopio,1,0,0,0
RC0002632,L002632,F0022,2026-02-11,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.253834,-77.858029,formulario_campo,0,0,0,1
RC0002633,L002633,F0022,2026-05-01,TEC01,Si,32,0,1,0,0,1,1,1,-6.253226,-77.858283,cola_kafka,1,0,1,0
RC0002634,L002634,F0111,2025-04-06,TEC02,Si,13,1,1,1,0,1,0,0,-6.237004,-77.857726,formulario_campo,3,1,1,0
RC0002635,L002635,F0047,2026-04-03,TEC03,No_se_sabe,-1,0,0,0,0,0,1,1,-6.189582,-77.797056,formulario_campo,0,0,0,1
RC0002636,L002636,F0060,2026-06-02,TEC11,Si,9,1,0,0,0,1,1,1,-6.300611,-77.828893,formulario_campo,1,0,1,0
RC0002637,L002637,F0085,2025-09-24,TEC10,No_se_sabe,-1,1,1,0,1,1,1,1,-6.275698,-77.853639,formulario_campo,3,0,0,1
RC0002638,L002638,F0038,2025-06-19,TEC07,No,-1,1,1,0,0,1,0,0,-6.241641,-77.855667,formulario_campo,2,1,0,0
RC0002639,L002639,F0118,2026-08-04,TEC07,No_se_sabe,-1,0,1,0,0,1,1,1,-6.277867,-77.833798,formulario_campo,1,0,0,1
RC0002640,L002640,F0017,2025-09-30,TEC07,Si,13,1,0,0,0,1,1,1,-6.272827,-77.856395,formulario_campo,1,0,1,0
RC0002641,L002641,F0009,2025-05-09,TEC06,No,-1,1,0,0,0,1,1,1,-6.27342,-77.826011,formulario_campo,1,0,0,0
RC0002642,L002642,F0059,2026-06-24,TEC06,No_se_sabe,-1,1,0,0,0,1,0,1,-6.248494,-77.974481,formulario_campo,1,1,0,1
RC0002643,L002643,F0025,2025-04-29,TEC08,Si,17,1,1,1,1,1,1,0,-6.23175,-77.955876,formulario_campo,4,0,1,0
RC0002644,L002644,F0113,2026-07-04,TEC04,No_se_sabe,-1,1,0,0,1,1,0,1,-6.2088,-77.889054,formulario_campo,2,1,0,1
RC0002645,L002645,F0060,2026-04-10,TEC06,Si,27,1,0,0,0,1,0,0,-6.300263,-77.829789,formulario_campo,1,1,1,0
RC0002646,L002646,F0091,2025-08-20,TEC08,No,-1,1,1,0,0,1,1,1,-6.220254,-77.875979,formulario_campo,2,0,0,0
RC0002647,L002647,F0002,2026-04-15,TEC01,Si,36,1,1,1,0,1,1,0,-6.219801,-77.931875,formulario_campo,3,0,1,0
RC0002648,L002648,F0017,2025-09-03,TEC07,No,-1,0,0,0,0,0,1,0,-6.270955,-77.856869,formulario_campo,0,0,0,0
RC0002649,L002649,F0050,2025-06-03,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.300477,-77.91465,cola_kafka,0,0,0,1
RC0002650,L002650,F0104,2026-08-22,TEC03,No,-1,1,1,0,0,1,1,0,-6.210061,-77.862784,dashboard_acopio,2,0,0,0
RC0002651,L002651,F0116,2025-07-11,TEC08,No,-1,1,0,0,1,1,1,1,-6.225318,-77.849294,cola_kafka,2,0,0,0
RC0002652,L002652,F0109,2026-06-27,TEC02,Si,36,1,1,1,0,1,1,0,-6.251347,-77.891388,formulario_campo,3,0,1,0
RC0002653,L002653,F0016,2025-11-08,TEC11,No,-1,1,0,0,0,1,1,1,-6.24336,-77.875588,cola_kafka,1,0,0,0
RC0002654,L002654,F0019,2026-07-07,TEC11,Si,30,1,0,1,0,1,0,0,-6.228126,-77.861069,formulario_campo,2,1,1,0
RC0002655,L002655,F0103,2025-06-23,TEC01,No_se_sabe,-1,0,0,0,1,1,1,1,-6.177031,-77.917238,formulario_campo,1,0,0,1
RC0002656,L002656,F0085,2026-08-31,TEC06,No_se_sabe,-1,1,0,0,0,1,0,1,-6.276571,-77.854139,formulario_campo,1,1,0,1
RC0002657,L002657,F0024,2026-06-07,TEC01,Si,7,0,0,0,0,0,1,1,-6.335907,-77.802633,formulario_campo,0,0,1,0
RC0002658,L002658,F0029,2025-09-04,TEC09,No,-1,1,0,0,0,1,1,0,-6.193897,-77.843298,dashboard_acopio,1,0,0,0
RC0002659,L002659,F0103,2025-09-02,TEC09,Si,36,0,0,1,0,1,1,1,-6.178733,-77.916754,formulario_campo,1,0,1,0
RC0002660,L002660,F0004,2025-09-22,TEC01,No,-1,1,0,0,1,1,1,0,-6.260981,-77.963496,formulario_campo,2,0,0,0
RC0002661,L002661,F0069,2025-06-10,TEC07,Si,11,1,1,1,1,1,0,0,-6.317587,-77.832891,cola_kafka,4,1,1,0
RC0002662,L002662,F0012,2026-06-16,TEC04,Si,15,0,0,1,1,1,1,1,-6.229285,-77.897824,dashboard_acopio,2,0,1,0
RC0002663,L002663,F0006,2025-07-27,TEC01,No,-1,0,0,1,0,1,1,1,-6.232103,-77.79126,formulario_campo,1,0,0,0
RC0002664,L002664,F0118,2025-08-20,TEC06,Si,32,1,0,0,1,1,1,1,-6.276883,-77.833206,formulario_campo,2,0,1,0
RC0002665,L002665,F0034,2025-08-09,TEC03,Si,15,0,0,0,1,1,1,1,-6.210731,-77.883674,dashboard_acopio,1,0,1,0
RC0002666,L002666,F0047,2025-06-09,TEC09,Si,7,0,0,0,0,0,1,0,-6.189225,-77.797849,cola_kafka,0,0,1,0
RC0002667,L002667,F0043,2025-09-11,TEC09,No,-1,1,1,1,0,1,1,0,-6.171583,-77.944066,cola_kafka,3,0,0,0
RC0002668,L002668,F0033,2026-07-02,TEC10,No,-1,0,0,1,1,1,1,1,-6.206789,-77.894036,formulario_campo,2,0,0,0
RC0002669,L002669,F0111,2026-03-21,TEC08,No,-1,1,0,0,1,1,1,1,-6.236861,-77.857086,dashboard_acopio,2,0,0,0
RC0002670,L002670,F0108,2026-05-27,TEC10,Si,23,1,1,0,0,1,0,0,-6.216671,-77.820295,formulario_campo,2,1,1,0
RC0002671,L002671,F0105,2025-05-06,TEC08,Si,11,0,1,0,1,1,0,1,-6.236375,-77.88044,dashboard_acopio,2,0,1,0
RC0002672,L002672,F0110,2026-05-05,TEC11,Si,43,0,0,0,1,1,1,1,-6.27149,-77.878642,formulario_campo,1,0,1,0
RC0002673,L002673,F0029,2025-04-22,TEC09,No_se_sabe,-1,0,0,0,0,0,1,1,-6.193651,-77.844776,cola_kafka,0,0,0,1
RC0002674,L002674,F0106,2025-09-20,TEC01,Si,14,1,1,1,0,1,0,0,-6.252545,-77.83743,cola_kafka,3,1,1,0
RC0002675,L002675,F0085,2025-09-05,TEC09,Si,37,0,0,0,0,0,1,1,-6.276293,-77.853562,formulario_campo,0,0,1,0
RC0002676,L002676,F0116,2026-04-28,TEC11,Si,30,0,0,0,1,1,1,1,-6.227021,-77.84765,dashboard_acopio,1,0,1,0
RC0002677,L002677,F0002,2026-05-25,TEC08,No,-1,0,1,0,1,1,1,1,-6.218791,-77.932017,formulario_campo,2,0,0,0
RC0002678,L002678,F0002,2025-04-09,TEC04,No_se_sabe,-1,0,0,0,0,0,1,1,-6.218406,-77.932745,formulario_campo,0,0,0,1
RC0002679,L002679,F0118,2025-07-17,TEC03,No,-1,0,0,0,1,1,1,1,-6.276829,-77.833247,formulario_campo,1,0,0,0
RC0002680,L002680,F0086,2026-04-07,TEC03,Si,41,1,1,0,0,1,0,0,-6.218635,-77.926233,cola_kafka,2,1,1,0
RC0002681,L002681,F0098,2025-08-31,TEC09,Si,1,0,0,0,1,1,1,1,-6.211333,-77.898243,formulario_campo,1,0,1,0
RC0002682,L002682,F0023,2026-08-17,TEC09,No,-1,0,0,0,1,1,1,0,-6.160389,-77.836629,formulario_campo,1,0,0,0
RC0002683,L002683,F0095,2025-09-23,TEC08,No,-1,1,1,0,0,1,0,0,-6.27757,-77.861904,cola_kafka,2,1,0,0
RC0002684,L002684,F0006,2026-04-05,TEC11,No,-1,0,0,0,0,0,1,1,-6.232664,-77.791321,formulario_campo,0,0,0,0
RC0002685,L002685,F0054,2026-06-23,TEC03,No,-1,0,1,0,0,1,1,1,-6.1947,-77.866316,cola_kafka,1,0,0,0
RC0002686,L002686,F0038,2026-02-17,TEC05,No,-1,0,0,0,0,0,0,0,-6.24312,-77.854921,formulario_campo,0,0,0,0
RC0002687,L002687,F0037,2025-04-15,TEC05,No_se_sabe,-1,0,0,0,1,1,0,0,-6.202243,-77.860089,formulario_campo,1,0,0,1
RC0002688,L002688,F0044,2025-04-16,TEC05,No_se_sabe,-1,1,0,0,0,1,0,0,-6.316223,-77.889948,formulario_campo,1,1,0,1
RC0002689,L002689,F0002,2025-05-07,TEC06,No,-1,1,0,1,0,1,0,0,-6.218779,-77.931769,dashboard_acopio,2,1,0,0
RC0002690,L002690,F0037,2026-08-10,TEC01,Si,11,0,1,0,0,1,1,1,-6.202916,-77.860252,dashboard_acopio,1,0,1,0
RC0002691,L002691,F0054,2026-04-11,TEC04,No_se_sabe,-1,0,0,0,0,0,1,1,-6.194277,-77.865782,formulario_campo,0,0,0,1
RC0002692,L002692,F0045,2025-06-23,TEC05,Si,21,0,0,0,0,0,1,1,-6.249717,-77.829237,cola_kafka,0,0,1,0
RC0002693,L002693,F0003,2026-07-07,TEC10,No_se_sabe,-1,0,0,0,0,0,0,1,-6.214294,-77.819998,cola_kafka,0,0,0,1
RC0002694,L002694,F0002,2025-08-11,TEC11,No,-1,0,0,0,1,1,1,1,-6.219236,-77.930783,formulario_campo,1,0,0,0
RC0002695,L002695,F0076,2026-05-20,TEC08,Si,5,0,0,0,0,0,1,1,-6.315052,-77.908773,formulario_campo,0,0,1,0
RC0002696,L002696,F0070,2026-06-16,TEC01,No,-1,1,0,0,0,1,0,0,-6.190217,-77.846259,formulario_campo,1,1,0,0
RC0002697,L002697,F0007,2026-06-09,TEC04,No_se_sabe,-1,0,1,1,1,1,1,1,-6.197619,-77.904386,formulario_campo,3,0,0,1
RC0002698,L002698,F0081,2025-08-23,TEC12,No,-1,1,0,0,0,1,1,0,-6.149767,-77.94005,formulario_campo,1,0,0,0
RC0002699,L002699,F0044,2025-01-22,TEC09,No_se_sabe,-1,0,0,0,0,0,0,0,-6.315604,-77.890176,dashboard_acopio,0,0,0,1
RC0002700,L002700,F0025,2026-08-21,TEC03,No_se_sabe,-1,0,0,1,1,1,0,0,-6.232377,-77.956562,cola_kafka,2,0,0,1
RC0002701,L002701,F0028,2025-08-02,TEC12,No_se_sabe,-1,0,0,0,0,0,1,1,-6.23403,-77.853247,cola_kafka,0,0,0,1
RC0002702,L002702,F0083,2026-06-22,TEC11,No_se_sabe,-1,0,0,1,1,1,1,1,-6.167456,-77.892366,cola_kafka,2,0,0,1
RC0002703,L002703,F0055,2025-04-03,TEC02,Si,31,0,1,1,0,1,1,0,-6.241501,-77.879324,cola_kafka,2,0,1,0
RC0002704,L002704,F0066,2025-04-29,TEC02,Si,40,0,0,1,0,1,0,0,-6.261957,-77.810087,formulario_campo,1,0,1,0
RC0002705,L002705,F0006,2026-05-01,TEC09,No,-1,1,1,0,0,1,0,0,-6.230902,-77.789668,formulario_campo,2,1,0,0
RC0002706,L002706,F0025,2025-04-01,TEC10,Si,13,0,0,0,0,0,1,1,-6.230902,-77.955462,formulario_campo,0,0,1,0
RC0002707,L002707,F0085,2025-06-19,TEC08,No,-1,0,0,0,0,0,1,1,-6.27511,-77.854676,cola_kafka,0,0,0,0
RC0002708,L002708,F0023,2026-08-17,TEC12,No,-1,1,0,1,0,1,0,1,-6.161743,-77.837093,cola_kafka,2,1,0,0
RC0002709,L002709,F0003,2025-12-04,TEC02,No,-1,0,1,1,0,1,0,0,-6.214382,-77.820674,formulario_campo,2,0,0,0
RC0002710,L002710,F0067,2026-08-17,TEC06,Si,25,0,1,0,1,1,0,0,-6.268213,-77.76801,formulario_campo,2,0,1,0
RC0002711,L002711,F0119,2025-05-30,TEC02,Si,27,0,0,0,1,1,1,1,-6.220857,-77.901422,formulario_campo,1,0,1,0
RC0002712,L002712,F0099,2026-03-18,TEC07,Si,23,0,1,0,1,1,1,1,-6.175358,-77.805791,formulario_campo,2,0,1,0
RC0002713,L002713,F0103,2026-04-17,TEC09,Si,9,1,1,1,1,1,0,0,-6.177206,-77.916596,cola_kafka,4,1,1,0
RC0002714,L002714,F0008,2025-09-06,TEC03,No,-1,0,0,0,1,1,0,1,-6.281191,-77.904426,formulario_campo,1,0,0,0
RC0002715,L002715,F0080,2025-08-03,TEC12,No,-1,0,0,0,0,0,1,1,-6.2699,-77.911434,formulario_campo,0,0,0,0
RC0002716,L002716,F0102,2026-04-04,TEC11,Si,18,0,1,0,1,1,1,1,-6.276704,-77.942697,dashboard_acopio,2,0,1,0
