finca_id,fecha,velocidad_viento_kmh,direccion_viento_deg,temperatura_c,humedad_relativa_pct,precipitacion_mm
F0060,2025-02-06,4.62,342.8,23.02,78.6,28.71
F0060,2025-02-07,2.77,331.2,22.42,76.9,0.0
F0060,2025-02-08,9.13,358.0,27.69,77.4,8.78
F0060,2025-02-09,3.28,245.8,26.41,74.0,0.0
F0060,2025-02-10,12.21,332.6,22.14,78.1,13.0
F0060,2025-02-11,4.92,235.3,24.98,73.6,0.0
F0060,2025-02-12,8.77,292.1,23.77,74.4,0.0
F0060,2025-02-13,10.35,3.5,24.62,80.6,9.39
F0060,2025-02-14,3.1,294.5,26.46,71.0,0.0
F0060,2025-02-15,6.9,287.5,25.48,77.6,0.0
F0060,2025-02-16,18.66,307.2,21.16,80.0,0.0
F0060,2025-02-17,8.24,332.3,24.69,65.7,2.13
F0060,2025-02-18,29.66,338.9,22.78,64.4,0.0
F0060,2025-02-19,12.62,67.3,25.61,70.7,0.0
F0060,2025-02-20,11.57,358.5,24.11,63.5,0.0
F0060,2025-02-21,6.87,354.5,23.24,77.5,0.0
F0060,2025-02-22,10.44,21.4,25.64,70.0,0.93
F0060,2025-02-23,11.95,345.5,23.66,68.5,0.0
F0060,2025-02-24,6.59,283.1,25.34,87.9,0.0
F0060,2025-02-25,6.69,354.5,23.54,79.6,0.0
F0060,2025-02-26,8.96,333.0,24.95,69.2,0.0
F0060,2025-02-27,16.68,319.4,22.54,71.3,0.0
F0060,2025-02-28,3.8,354.7,23.74,71.4,0.0
F0060,2025-03-01,11.72,70.4,23.07,76.1,0.0
F0060,2025-03-02,8.8,5.1,23.67,69.7,8.21
F0060,2025-03-03,9.42,322.4,22.33,79.4,0.0
F0060,2025-03-04,11.49,357.3,23.07,70.3,0.0
F0060,2025-03-05,9.97,320.1,22.28,67.5,0.0
F0060,2025-03-06,8.52,12.0,24.12,63.1,0.0
F0060,2025-03-07,9.59,63.6,22.63,76.4,3.34
F0060,2025-03-08,4.4,315.3,24.26,64.3,0.0
F0060,2025-03-09,10.53,295.9,23.26,74.3,0.0
F0060,2025-03-10,7.34,46.5,22.42,80.0,0.0
F0060,2025-03-11,5.03,264.6,21.28,82.3,10.82
F0060,2025-03-12,11.05,69.7,23.16,66.1,18.14
F0060,2025-03-13,4.24,3.1,22.72,77.0,11.32
F0060,2025-03-14,9.01,142.2,23.92,86.6,4.12
F0060,2025-03-15,11.53,27.5,24.65,77.8,0.0
F0060,2025-03-16,6.97,310.3,22.31,80.5,0.0
F0060,2025-03-17,8.09,30.7,19.7,80.1,0.0
F0060,2025-03-18,2.98,18.3,22.82,69.6,0.0
F0060,2025-03-19,7.14,260.9,20.18,76.2,1.7
F0060,2025-03-20,10.51,3.7,21.11,70.4,0.0
F0060,2025-03-21,8.65,22.5,21.99,74.5,0.0
F0060,2025-03-22,7.53,76.5,22.37,69.8,1.19
F0060,2025-03-23,5.69,63.5,22.18,73.7,0.0
F0060,2025-03-24,13.86,288.7,23.9,76.2,0.0
F0060,2025-03-25,7.83,3.1,25.16,85.4,30.05
F0060,2025-03-26,15.06,305.2,22.87,74.6,0.0
F0060,2025-03-27,7.71,164.2,21.04,76.7,9.28
F0060,2025-03-28,7.7,289.3,21.26,82.7,0.22
F0060,2025-03-29,4.02,300.3,24.89,76.6,18.49
F0060,2025-03-30,10.5,308.6,19.69,79.6,0.0
F0060,2025-03-31,2.17,337.5,23.64,75.4,0.28
F0060,2025-04-01,5.68,287.7,24.15,76.6,1.99
F0060,2025-04-02,11.07,311.3,23.64,71.7,0.0
F0060,2025-04-03,10.19,45.3,24.01,81.7,12.69
F0060,2025-04-04,16.73,328.0,22.07,72.7,0.0
F0060,2025-04-05,5.51,112.2,20.92,77.4,5.32
F0060,2025-04-06,6.44,11.2,26.27,74.0,0.0
F0060,2025-04-07,6.19,312.7,22.56,86.2,0.0
F0060,2025-04-08,5.79,358.3,23.14,85.4,16.18
F0060,2025-04-09,7.33,338.6,21.37,80.1,19.77
F0060,2025-04-10,10.68,300.4,20.48,74.9,0.0
F0060,2025-04-11,7.99,139.3,19.45,80.7,15.96
F0060,2025-04-12,8.97,304.4,23.03,77.6,10.63
F0060,2025-04-13,14.99,241.9,23.87,69.2,0.0
F0060,2025-04-14,12.52,20.3,21.36,76.1,0.0
F0060,2025-04-15,14.22,44.5,21.67,87.9,4.22
F0060,2025-04-16,18.26,351.0,20.89,78.3,0.0
F0060,2025-04-17,5.67,310.6,24.06,73.0,0.0
F0060,2025-04-18,5.18,12.5,23.79,80.8,19.61
F0060,2025-04-19,8.72,331.7,22.94,84.0,8.16
F0060,2025-04-20,4.38,14.7,21.34,83.3,0.61
F0060,2025-04-21,11.7,297.6,18.8,80.6,11.29
F0060,2025-04-22,6.56,297.6,20.7,88.6,0.0
F0060,2025-04-23,8.63,246.2,23.81,79.3,13.2
F0060,2025-04-24,10.78,54.2,24.27,85.4,2.89
F0060,2025-04-25,4.26,304.1,22.46,78.5,2.22
F0060,2025-04-26,3.89,358.9,19.78,86.2,0.0
F0060,2025-04-27,5.71,33.1,22.69,78.6,0.0
F0060,2025-04-28,4.97,347.8,20.01,83.7,0.0
F0060,2025-04-29,4.69,247.5,20.25,72.3,4.23
F0060,2025-04-30,6.6,51.3,20.68,83.6,1.35
F0060,2025-05-01,4.65,285.1,21.55,73.6,0.0
F0060,2025-05-02,4.16,341.2,22.61,79.1,0.16
F0060,2025-05-03,5.4,28.7,22.81,75.7,0.0
F0060,2025-05-04,4.16,331.1,20.28,80.9,0.0
F0060,2025-05-05,6.71,331.8,23.38,91.2,6.2
F0060,2025-05-06,6.75,305.4,20.37,81.1,8.56
F0060,2025-05-07,16.17,31.5,18.99,80.5,0.0
F0060,2025-05-08,7.71,40.3,19.95,81.4,3.2
F0060,2025-05-09,6.74,48.3,19.79,72.1,0.0
F0060,2025-05-10,2.65,298.6,25.45,93.0,4.59
F0060,2025-05-11,13.78,62.1,24.1,84.1,3.36
F0060,2025-05-12,1.85,46.5,24.37,82.1,4.34
F0060,2025-05-13,10.29,357.6,21.56,91.3,13.05
F0060,2025-05-14,6.47,279.0,18.69,83.3,2.54
F0060,2025-05-15,9.34,55.2,20.6,86.1,17.0
F0060,2025-05-16,3.85,318.5,20.34,78.6,7.06
F0060,2025-05-17,3.15,341.5,18.72,69.1,0.0
F0060,2025-05-18,6.11,15.8,24.7,92.1,0.81
F0060,2025-05-19,4.17,330.7,19.39,85.8,12.31
F0060,2025-05-20,5.88,324.4,23.66,88.5,13.54
F0060,2025-05-21,6.06,349.2,23.99,76.1,0.0
F0060,2025-05-22,6.86,352.0,20.83,85.0,3.69
F0060,2025-05-23,2.66,331.4,21.14,85.6,2.37
F0060,2025-05-24,2.75,84.6,20.24,81.3,0.0
F0060,2025-05-25,6.28,342.4,19.51,86.5,0.0
F0060,2025-05-26,6.42,256.4,19.39,82.0,9.57
F0060,2025-05-27,4.27,20.7,23.0,75.1,0.0
F0060,2025-05-28,4.91,357.0,21.48,78.2,0.0
F0060,2025-05-29,5.95,55.8,21.57,89.0,0.0
F0060,2025-05-30,10.69,4.0,20.22,73.0,2.36
F0060,2025-05-31,2.83,286.6,21.17,79.1,0.0
F0060,2025-06-01,5.04,305.4,17.08,82.4,13.44
F0060,2025-06-02,5.99,359.3,24.28,81.1,8.54
F0060,2025-06-03,4.8,2.3,21.27,95.2,14.47
F0060,2025-06-04,2.41,291.4,21.33,82.9,8.52
F0060,2025-06-05,6.7,57.0,20.52,89.8,4.26
F0060,2025-06-06,5.57,325.5,19.97,76.1,0.0
F0060,2025-06-07,8.18,25.7,18.44,81.2,5.79
F0060,2025-06-08,5.78,23.3,20.52,89.6,6.58
F0060,2025-06-09,7.04,15.2,19.92,80.5,2.67
F0060,2025-06-10,13.23,316.3,22.9,90.2,5.96
F0060,2025-06-11,10.03,214.3,18.56,81.0,1.97
F0060,2025-06-12,3.91,67.5,21.17,82.1,0.0
F0060,2025-06-13,2.22,344.7,20.3,86.2,6.0
F0060,2025-06-14,6.69,11.4,23.14,93.8,1.03
F0060,2025-06-15,5.81,246.7,17.74,83.2,0.0
F0060,2025-06-16,11.71,34.5,19.57,74.5,0.0
F0060,2025-06-17,5.8,14.8,19.47,94.9,1.46
F0060,2025-06-18,6.27,322.9,20.96,87.6,1.64
F0060,2025-06-19,4.46,351.9,18.25,80.4,0.03
F0060,2025-06-20,8.09,354.1,20.62,97.9,20.6
F0060,2025-06-21,5.18,330.6,17.78,98.0,3.78
F0060,2025-06-22,2.72,346.9,23.62,98.6,42.93
F0060,2025-06-23,1.56,342.1,19.93,86.9,12.11
F0060,2025-06-24,4.82,2.6,17.62,93.7,7.65
F0060,2025-06-25,2.59,320.6,19.82,97.8,32.06
F0060,2025-06-26,2.05,0.2,21.95,93.9,0.42
F0060,2025-06-27,4.32,358.4,18.09,90.1,4.34
F0060,2025-06-28,4.98,60.3,22.16,89.1,33.25
F0060,2025-06-29,4.65,14.4,19.36,82.8,0.0
F0060,2025-06-30,3.89,53.9,20.24,86.5,14.8
F0060,2025-07-01,3.47,248.6,21.33,86.5,2.29
F0060,2025-07-02,4.47,244.1,19.38,87.9,6.23
F0060,2025-07-03,4.39,312.9,21.8,79.6,2.6
F0060,2025-07-04,10.73,292.2,19.19,86.2,17.45
F0060,2025-07-05,6.42,344.4,22.02,85.0,3.15
F0060,2025-07-06,7.73,308.5,18.99,91.1,10.76
F0060,2025-07-07,10.77,92.8,21.99,88.2,0.56
F0060,2025-07-08,4.23,20.6,21.33,76.5,2.34
F0060,2025-07-09,3.28,291.5,18.37,83.8,8.16
F0060,2025-07-10,7.98,27.7,22.6,82.3,4.43
F0060,2025-07-11,5.35,336.4,23.35,89.7,0.05
F0060,2025-07-12,5.48,289.4,20.82,88.6,15.88
F0060,2025-07-13,2.35,274.4,21.41,94.9,16.17
F0060,2025-07-14,6.21,299.9,16.41,82.7,0.29
F0060,2025-07-15,2.68,281.2,21.96,80.5,0.47
F0060,2025-07-16,3.6,24.4,19.22,89.3,0.76
F0060,2025-07-17,3.21,319.6,20.63,72.8,0.83
F0060,2025-07-18,4.58,293.3,20.43,87.8,4.36
F0060,2025-07-19,9.46,335.8,19.74,79.9,12.78
F0060,2025-07-20,5.93,5.9,23.19,88.3,12.43
F0060,2025-07-21,5.63,239.2,18.41,90.2,3.29
F0060,2025-07-22,3.66,70.3,19.93,85.2,1.81
F0060,2025-07-23,3.9,25.7,19.33,84.5,0.0
F0060,2025-07-24,9.65,253.6,19.79,85.6,2.14
F0060,2025-07-25,10.7,288.4,19.84,98.5,26.62
F0060,2025-07-26,2.2,29.0,21.69,86.7,5.13
F0060,2025-07-27,8.75,348.8,20.39,87.5,0.0
F0060,2025-07-28,9.62,310.4,20.69,85.3,1.2
F0060,2025-07-29,2.64,357.9,23.51,87.9,5.05
F0060,2025-07-30,3.08,16.4,20.21,85.2,10.02
F0060,2025-07-31,5.6,357.2,19.12,84.1,0.65
F0060,2025-08-01,2.85,54.3,18.88,87.4,2.96
F0060,2025-08-02,3.95,275.9,19.59,88.8,3.17
F0060,2025-08-03,5.67,38.6,20.44,84.7,9.71
F0060,2025-08-04,4.9,86.4,20.51,100.0,0.94
F0060,2025-08-05,4.27,338.0,20.75,89.9,0.0
F0060,2025-08-06,4.54,286.1,22.17,79.4,0.0
F0060,2025-08-07,7.36,322.0,19.36,85.2,6.2
F0060,2025-08-08,4.73,53.4,20.26,91.2,16.51
F0060,2025-08-09,10.35,289.2,17.36,90.2,19.85
F0060,2025-08-10,1.33,29.5,20.38,78.7,7.62
F0060,2025-08-11,7.35,346.7,19.57,96.9,36.52
F0060,2025-08-12,6.43,322.1,20.56,89.9,5.62
F0060,2025-08-13,3.0,293.8,20.98,86.7,6.13
F0060,2025-08-14,2.63,317.9,19.27,81.4,0.0
F0060,2025-08-15,11.29,323.7,20.56,95.8,38.97
F0060,2025-08-16,5.28,105.9,19.82,82.8,0.0
F0060,2025-08-17,4.02,57.3,18.13,86.3,9.04
F0060,2025-08-18,2.82,53.5,21.02,94.6,17.01
F0060,2025-08-19,13.01,82.8,21.03,84.2,2.96
F0060,2025-08-20,3.5,326.2,19.4,79.3,0.0
F0060,2025-08-21,3.34,357.5,20.96,82.6,13.61
F0060,2025-08-22,18.59,357.3,16.96,82.5,4.11
F0060,2025-08-23,4.13,295.3,21.35,81.1,0.0
F0060,2025-08-24,15.29,310.0,22.56,88.7,2.68
F0060,2025-08-25,5.73,327.1,20.86,88.6,0.0
F0060,2025-08-26,5.66,337.2,21.86,84.0,1.13
F0060,2025-08-27,14.4,49.1,20.45,91.1,0.0
F0060,2025-08-28,3.5,353.2,18.18,85.4,2.05
F0060,2025-08-29,7.75,11.2,20.45,76.4,0.0
F0060,2025-08-30,4.53,19.2,20.3,95.6,2.4
F0060,2025-08-31,5.01,275.0,20.44,81.6,11.25
F0060,2025-09-01,13.24,314.8,22.88,84.0,5.48
F0060,2025-09-02,4.26,254.8,17.14,81.6,0.0
F0060,2025-09-03,9.83,340.6,22.43,77.6,0.0
F0060,2025-09-04,5.15,235.8,18.08,79.0,0.0
F0060,2025-09-05,5.96,335.1,20.62,82.4,9.53
F0060,2025-09-06,3.14,321.6,19.88,88.8,24.66
F0060,2025-09-07,6.2,285.1,17.45,94.7,12.98
F0060,2025-09-08,6.35,341.1,18.5,82.4,0.25
F0060,2025-09-09,6.34,353.7,21.69,79.4,2.41
F0060,2025-09-10,3.87,324.3,20.62,76.3,1.38
F0060,2025-09-11,12.56,15.9,21.2,85.1,25.39
F0060,2025-09-12,4.96,326.6,20.23,77.9,0.0
F0060,2025-09-13,2.68,346.4,23.17,83.4,13.7
F0060,2025-09-14,6.1,69.4,20.33,76.8,5.97
F0060,2025-09-15,5.93,297.4,19.59,81.1,0.0
F0060,2025-09-16,8.95,82.7,20.73,86.9,0.0
F0060,2025-09-17,8.82,16.8,19.16,90.5,0.0
F0060,2025-09-18,5.66,352.7,21.48,86.5,0.0
F0060,2025-09-19,8.19,309.1,21.26,77.1,3.43
F0060,2025-09-20,3.7,263.3,21.93,80.3,0.0
F0060,2025-09-21,12.09,359.4,19.85,79.9,15.77
F0060,2025-09-22,2.56,315.7,19.77,88.7,31.82
F0060,2025-09-23,6.87,50.6,21.43,84.6,0.25
F0060,2025-09-24,9.77,281.7,21.08,76.4,0.0
F0060,2025-09-25,4.57,276.0,20.71,81.8,15.54
F0060,2025-09-26,7.61,278.8,19.07,75.0,0.0
F0060,2025-09-27,8.12,346.4,19.09,75.3,0.0
F0060,2025-09-28,7.8,101.7,19.94,84.0,9.95
F0060,2025-09-29,7.5,358.4,19.25,79.3,2.55
F0060,2025-09-30,10.18,4.0,22.28,76.3,2.46
F0060,2025-10-01,8.29,336.2,23.51,80.1,3.57
F0060,2025-10-02,8.3,358.6,20.94,74.5,0.0
F0060,2025-10-03,7.44,325.7,21.97,82.0,10.51
F0060,2025-10-04,9.96,323.3,19.59,79.6,0.0
F0060,2025-10-05,9.77,301.3,22.66,77.8,0.0
F0060,2025-10-06,8.64,294.5,19.18,69.3,0.0
F0060,2025-10-07,6.07,71.3,20.99,84.8,6.87
F0060,2025-10-08,16.54,61.5,19.7,81.8,0.0
F0060,2025-10-09,3.04,322.1,23.51,80.1,0.0
F0060,2025-10-10,16.4,332.7,22.29,79.1,5.85
F0060,2025-10-11,1.7,43.6,20.91,75.4,2.03
F0060,2025-10-12,6.15,99.3,23.22,82.5,1.31
F0060,2025-10-13,2.67,357.8,23.41,83.1,8.54
F0060,2025-10-14,9.28,351.4,21.2,71.6,0.0
F0060,2025-10-15,4.67,34.0,21.39,80.0,0.0
F0060,2025-10-16,1.89,32.6,22.73,86.4,0.0
F0060,2025-10-17,5.64,299.0,20.85,81.0,0.0
F0060,2025-10-18,6.11,119.2,23.83,74.3,6.6
F0060,2025-10-19,12.26,319.7,26.17,75.6,8.13
F0060,2025-10-20,6.24,302.0,22.07,79.7,0.0
F0060,2025-10-21,7.27,43.3,21.61,69.1,6.83
F0060,2025-10-22,9.03,289.3,24.02,79.6,0.0
F0060,2025-10-23,18.33,230.6,20.31,79.0,0.0
F0060,2025-10-24,13.26,317.2,22.29,78.2,0.0
F0060,2025-10-25,8.78,329.4,24.1,82.1,0.0
F0060,2025-10-26,10.16,277.6,24.17,76.4,2.63
F0060,2025-10-27,10.34,356.8,22.15,76.4,2.88
F0060,2025-10-28,12.4,289.0,21.44,79.3,5.3
F0060,2025-10-29,10.82,324.5,22.5,80.4,10.96
F0060,2025-10-30,15.23,253.0,21.86,75.0,3.4
F0060,2025-10-31,12.15,330.7,19.06,79.0,0.0
F0060,2025-11-01,6.47,307.4,23.69,73.6,6.86
F0060,2025-11-02,8.01,311.1,22.85,76.2,5.26
F0060,2025-11-03,6.89,340.1,22.82,73.2,0.0
F0060,2025-11-04,20.31,117.9,22.23,71.5,0.0
F0060,2025-11-05,2.98,20.5,23.06,81.8,20.17
F0060,2025-11-06,12.09,355.0,23.7,80.1,0.0
F0060,2025-11-07,3.14,313.6,23.23,75.8,0.0
F0060,2025-11-08,10.94,269.7,23.74,69.8,0.0
F0060,2025-11-09,4.93,94.3,25.39,75.9,0.0
F0060,2025-11-10,6.41,283.6,24.11,77.3,0.0
F0060,2025-11-11,7.9,7.6,22.01,71.4,0.0
F0060,2025-11-12,4.6,289.1,26.21,75.9,15.04
F0060,2025-11-13,14.65,312.0,22.9,84.4,0.0
F0060,2025-11-14,8.42,19.7,23.49,81.3,24.65
F0060,2025-11-15,11.9,340.7,25.37,74.3,0.0
F0060,2025-11-16,13.83,10.9,25.47,72.0,0.0
F0060,2025-11-17,2.57,50.8,22.69,70.1,2.61
F0060,2025-11-18,7.04,15.4,24.53,67.8,0.64
F0060,2025-11-19,13.37,280.6,22.78,71.2,0.0
F0060,2025-11-20,9.1,338.8,22.67,81.3,0.0
F0060,2025-11-21,21.85,268.7,24.57,76.7,0.0
F0060,2025-11-22,9.31,350.9,25.92,71.4,0.0
F0060,2025-11-23,12.14,16.2,22.22,74.6,0.0
F0060,2025-11-24,6.6,316.1,21.52,72.6,9.96
F0060,2025-11-25,10.39,323.1,25.16,81.0,9.16
F0060,2025-11-26,12.33,312.3,24.39,87.3,13.03
F0060,2025-11-27,12.9,287.9,24.67,77.3,0.0
F0060,2025-11-28,7.87,314.0,22.3,71.2,0.0
F0060,2025-11-29,6.41,310.0,24.82,68.5,12.76
F0060,2025-11-30,10.11,48.6,21.65,79.5,5.35
F0060,2025-12-01,10.82,346.0,21.83,76.9,16.59
F0060,2025-12-02,10.49,9.3,22.47,81.0,0.0
F0060,2025-12-03,3.76,344.4,21.61,71.5,5.4
F0060,2025-12-04,4.25,26.3,24.95,72.7,0.0
F0060,2025-12-05,6.72,348.8,24.77,63.3,5.57
F0060,2025-12-06,14.58,293.1,24.92,67.0,0.0
F0060,2025-12-07,15.07,352.2,19.74,65.8,0.0
F0060,2025-12-08,2.27,278.5,23.01,82.2,25.98
F0060,2025-12-09,7.12,77.1,23.42,68.8,8.77
F0060,2025-12-10,13.74,77.9,21.77,72.2,0.0
F0060,2025-12-11,2.39,347.2,23.07,67.2,0.0
F0060,2025-12-12,3.37,38.4,26.45,72.4,4.11
F0060,2025-12-13,14.61,330.8,22.69,68.6,0.0
F0060,2025-12-14,18.94,288.4,21.21,72.8,0.51
F0060,2025-12-15,21.62,305.1,23.48,75.0,0.0
F0060,2025-12-16,4.87,332.4,22.91,72.6,0.0
F0060,2025-12-17,24.72,12.4,25.55,69.9,0.0
F0060,2025-12-18,8.54,340.4,22.64,79.4,7.51
F0060,2025-12-19,5.5,310.1,22.36,64.8,0.0
F0060,2025-12-20,12.97,258.2,23.36,81.5,0.0
F0060,2025-12-21,21.95,284.8,24.06,62.8,0.0
F0060,2025-12-22,8.48,62.5,23.52,73.1,0.0
F0060,2025-12-23,11.59,350.6,21.92,71.3,0.0
F0060,2025-12-24,8.84,61.5,22.12,74.1,0.0
F0060,2025-12-25,5.17,17.4,23.55,71.9,0.0
F0060,2025-12-26,8.81,338.9,23.61,71.9,5.56
F0060,2025-12-27,11.76,51.4,27.48,62.7,0.0
F0060,2025-12-28,10.35,350.6,22.63,72.2,7.16
F0060,2025-12-29,8.71,54.1,21.75,76.5,0.0
F0060,2025-12-30,8.44,292.8,24.96,67.6,0.0
F0060,2025-12-31,13.55,352.2,24.85,63.0,3.91
F0060,2026-01-01,14.98,277.7,24.88,68.7,0.0
F0060,2026-01-02,12.15,267.6,23.95,74.9,0.0
F0060,2026-01-03,26.91,47.5,26.64,70.3,0.0
F0060,2026-01-04,7.46,308.8,24.79,60.2,0.0
F0060,2026-01-05,12.27,329.6,26.77,70.8,0.0
F0060,2026-01-06,17.04,319.8,23.55,65.4,0.0
F0060,2026-01-07,4.43,35.6,26.33,67.9,0.0
F0060,2026-01-08,12.13,261.8,23.44,71.8,0.0
F0060,2026-01-09,3.05,325.8,24.1,78.5,0.0
F0060,2026-01-10,12.41,270.6,22.53,59.3,0.0
F0060,2026-01-11,2.12,294.4,21.14,69.3,0.0
F0060,2026-01-12,17.07,349.6,23.08,65.7,0.0
F0060,2026-01-13,6.11,338.2,28.16,76.9,8.27
F0060,2026-01-14,6.48,58.0,21.72,76.0,0.0
F0060,2026-01-15,5.74,344.4,24.92,72.0,3.47
F0060,2026-01-16,11.95,12.7,26.37,71.0,0.0
F0060,2026-01-17,4.75,18.5,25.01,68.3,0.0
F0060,2026-01-18,9.92,282.6,22.93,76.7,0.0
F0060,2026-01-19,10.44,308.5,23.31,65.7,0.0
F0060,2026-01-20,8.86,24.3,22.79,61.8,0.0
F0060,2026-01-21,6.84,12.1,24.82,77.3,0.0
F0060,2026-01-22,9.6,345.4,23.37,65.0,0.0
F0060,2026-01-23,9.05,332.9,23.71,73.9,0.0
F0060,2026-01-24,9.29,331.6,24.11,78.5,0.0
F0060,2026-01-25,5.16,317.7,25.64,70.3,0.0
F0060,2026-01-26,35.43,278.2,22.9,63.9,0.0
F0060,2026-01-27,6.03,292.1,22.97,72.5,29.53
F0060,2026-01-28,12.19,310.5,21.39,73.9,0.0
F0060,2026-01-29,6.71,87.3,25.52,70.6,0.0
F0060,2026-01-30,9.57,306.7,20.65,75.6,9.79
F0060,2026-01-31,13.82,23.3,22.93,72.6,6.89
F0060,2026-02-01,9.48,9.3,23.34,74.0,0.0
F0060,2026-02-02,9.51,280.4,23.44,69.3,0.0
F0060,2026-02-03,18.53,339.4,21.72,72.8,0.0
F0060,2026-02-04,5.51,318.3,24.09,65.5,0.0
F0060,2026-02-05,11.33,270.9,26.88,65.1,0.0
F0060,2026-02-06,14.9,23.9,22.4,73.8,0.0
F0060,2026-02-07,10.5,320.5,22.17,79.0,0.0
F0060,2026-02-08,11.54,308.4,23.91,66.9,0.0
F0060,2026-02-09,5.46,334.1,23.27,84.3,0.0
F0060,2026-02-10,3.59,301.4,24.37,73.0,0.0
F0060,2026-02-11,8.17,10.0,27.33,69.7,0.0
F0060,2026-02-12,14.58,72.9,21.96,64.1,0.0
F0060,2026-02-13,12.64,70.9,27.22,72.3,4.7
F0060,2026-02-14,10.2,61.1,22.23,65.8,0.0
F0060,2026-02-15,13.78,257.2,25.04,81.2,21.87
F0060,2026-02-16,3.54,32.2,26.44,72.6,0.0
F0060,2026-02-17,11.81,314.3,21.86,78.7,0.0
F0060,2026-02-18,7.58,8.6,20.73,72.7,0.0
F0060,2026-02-19,8.76,315.4,22.86,66.6,0.0
F0060,2026-02-20,16.09,355.5,26.24,74.7,0.0
F0060,2026-02-21,14.77,309.8,23.19,69.5,0.0
F0060,2026-02-22,13.89,40.2,20.4,72.5,16.34
F0060,2026-02-23,10.97,25.0,27.57,73.0,41.24
F0060,2026-02-24,12.21,8.3,25.59,78.4,0.96
F0060,2026-02-25,9.28,351.5,23.6,81.7,6.87
F0060,2026-02-26,20.27,345.9,21.31,71.8,5.73
F0060,2026-02-27,8.58,5.4,24.77,85.2,24.77
F0060,2026-02-28,9.1,26.2,23.44,73.4,0.45
F0060,2026-03-01,17.46,349.3,24.97,73.9,0.0
F0060,2026-03-02,8.87,319.0,24.12,78.2,20.97
F0060,2026-03-03,9.1,328.1,24.47,71.8,0.0
F0060,2026-03-04,8.45,0.4,23.38,66.0,6.29
F0060,2026-03-05,7.95,116.6,24.14,64.9,0.0
F0060,2026-03-06,6.05,13.8,22.64,76.4,0.0
F0060,2026-03-07,4.76,340.7,22.26,62.4,0.0
F0060,2026-03-08,8.95,59.5,23.13,70.4,0.0
F0060,2026-03-09,9.81,211.2,23.86,60.3,2.93
F0060,2026-03-10,8.61,336.9,25.49,78.8,10.5
F0060,2026-03-11,8.66,29.5,21.4,78.5,0.0
F0060,2026-03-12,14.13,24.5,20.54,72.7,0.0
F0060,2026-03-13,8.22,20.4,25.47,71.1,0.0
F0060,2026-03-14,5.69,313.9,23.13,72.9,0.0
F0060,2026-03-15,8.01,1.7,23.35,77.1,0.0
F0060,2026-03-16,10.8,12.9,23.11,72.0,0.0
F0060,2026-03-17,12.79,14.2,23.4,75.8,0.0
F0060,2026-03-18,14.8,320.9,22.71,77.7,0.0
F0060,2026-03-19,10.63,12.0,23.39,79.8,5.26
F0060,2026-03-20,19.83,292.0,21.74,64.8,0.64
F0060,2026-03-21,14.98,333.0,24.34,76.5,0.0
F0060,2026-03-22,2.93,341.9,23.77,74.2,0.0
F0060,2026-03-23,6.27,345.8,25.79,80.6,0.0
F0060,2026-03-24,12.24,346.1,21.82,78.1,8.05
F0060,2026-03-25,11.37,279.2,23.85,67.9,0.0
F0060,2026-03-26,6.82,74.3,23.18,74.8,0.9
F0060,2026-03-27,11.05,331.4,24.14,75.5,11.66
F0060,2026-03-28,3.18,21.9,25.86,78.9,0.0
F0060,2026-03-29,8.86,335.1,21.21,76.1,0.0
F0060,2026-03-30,8.42,89.3,20.38,86.1,17.18
F0060,2026-03-31,14.57,356.9,21.73,83.9,20.65
F0060,2026-04-01,2.73,81.8,20.77,84.9,9.88
F0060,2026-04-02,2.8,292.8,22.4,61.5,2.35
F0060,2026-04-03,3.13,2.5,22.49,74.6,0.0
F0060,2026-04-04,3.64,59.3,22.47,90.6,45.7
F0060,2026-04-05,14.2,38.4,21.07,90.6,27.76
F0060,2026-04-06,8.96,58.0,20.32,68.0,0.0
F0060,2026-04-07,8.73,310.0,22.28,79.6,0.0
F0060,2026-04-08,9.38,344.7,22.59,74.7,0.0
F0060,2026-04-09,4.76,61.3,22.64,76.9,9.06
F0060,2026-04-10,18.84,5.1,18.49,87.6,29.62
F0060,2026-04-11,11.0,25.4,20.55,80.7,15.46
F0060,2026-04-12,10.93,17.0,19.1,69.0,0.0
F0060,2026-04-13,5.36,348.8,26.83,77.4,5.87
F0060,2026-04-14,8.28,352.4,20.38,75.1,0.44
F0060,2026-04-15,6.31,263.7,24.95,82.8,6.89
F0060,2026-04-16,8.02,311.2,21.16,75.7,2.39
F0060,2026-04-17,13.68,223.1,20.46,74.1,0.0
F0060,2026-04-18,2.83,59.9,21.44,72.6,0.78
F0060,2026-04-19,5.46,341.9,21.56,81.4,5.76
F0060,2026-04-20,2.69,97.2,18.88,86.5,10.17
F0060,2026-04-21,11.48,329.0,21.01,76.2,8.09
F0060,2026-04-22,10.64,308.8,24.11,74.4,6.53
F0060,2026-04-23,6.71,293.9,19.11,83.2,0.0
F0060,2026-04-24,5.08,270.7,19.14,78.1,5.93
F0060,2026-04-25,16.3,39.9,23.57,83.2,28.6
F0060,2026-04-26,2.42,336.6,22.88,81.9,19.05
F0060,2026-04-27,10.61,5.0,20.27,81.3,11.35
F0060,2026-04-28,3.38,289.8,21.39,84.5,12.03
F0060,2026-04-29,12.04,76.0,21.92,87.3,7.1
F0060,2026-04-30,5.6,337.0,20.62,81.8,0.97
