muestra_id,lote_id,finca_id,agroquimico,kit,tipo_lectura,ppm_detectado,lod_ppm,umbral_ppm,is_detectado,excede_umbral,fecha_muestreo,laboratorio,operador,ppm_simulado_interno
M0006630,L002430,F0010,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02966,0.005,0.05,True,False,2025-01-20,LAB Movil Campana,TEC01,0.02966
M0006631,L002431,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00043,0.005,0.05,False,False,2025-09-01,LAB Movil Campana,TEC09,0.00043
M0006632,L002432,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-28,LAB Movil Campana,TEC12,0.0
M0006633,L002433,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-08,LAB Acopio Sur,TEC02,0.0
M0006634,L002434,F0102,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01265,0.005,0.05,True,False,2026-05-21,LAB Movil Campana,TEC05,0.01265
M0006635,L002435,F0083,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02644,0.005,0.05,True,False,2026-07-30,LAB Acopio Sur,TEC07,0.02644
M0006636,L002436,F0082,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00048,0.005,0.05,False,False,2026-05-31,LAB Acopio Sur,TEC08,0.00048
M0006637,L002437,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02759,0.005,0.05,True,False,2025-09-14,LAB Acopio Sur,TEC08,0.02759
M0006638,L002438,F0107,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00773,0.005,0.05,True,False,2026-05-16,LAB Acopio Sur,TEC01,0.00773
M0006639,L002439,F0119,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00127,0.005,0.05,False,False,2026-07-17,LAB Movil Campana,TEC11,0.00127
M0006640,L002440,F0080,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00107,0.005,0.05,False,False,2026-06-16,LAB Acopio Norte,TEC04,0.00107
M0006641,L002441,F0098,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00267,0.005,0.05,False,False,2026-08-07,LAB Acopio Norte,TEC01,0.00267
M0006642,L002442,F0074,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-13,LAB Acopio Sur,TEC10,0.0
M0006643,L002443,F0028,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00028,0.005,0.05,False,False,2025-07-26,LAB Movil Campana,TEC09,0.00028
M0006644,L002444,F0021,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-14,LAB Movil Campana,TEC11,0.0
M0006645,L002445,F0030,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01263,0.005,0.05,True,False,2025-04-22,LAB Acopio Sur,TEC02,0.01263
M0006646,L002446,F0102,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-05-18,LAB Acopio Sur,TEC01,0.0
M0006647,L002447,F0013,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00142,0.005,0.05,False,False,2026-07-19,LAB Acopio Sur,TEC03,0.00142
M0006648,L002448,F0087,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02668,0.005,0.05,True,False,2026-07-24,LAB Acopio Norte,TEC03,0.02668
M0006649,L002449,F0043,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00126,0.005,0.05,False,False,2025-01-17,LAB Acopio Sur,TEC02,0.00126
M0006650,L002450,F0070,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02601,0.005,0.05,True,False,2025-01-20,LAB Movil Campana,TEC10,0.02601
M0006651,L002451,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-27,LAB Acopio Norte,TEC03,0.0
M0006652,L002452,F0107,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00245,0.005,0.05,False,False,2025-06-28,LAB Acopio Norte,TEC11,0.00245
M0006653,L002453,F0053,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00323,0.005,0.05,False,False,2025-09-20,LAB Movil Campana,TEC04,0.00323
M0006654,L002454,F0038,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-24,LAB Acopio Norte,TEC02,0.0
M0006655,L002455,F0074,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00126,0.005,0.05,False,False,2026-04-27,LAB Acopio Sur,TEC11,0.00126
M0006656,L002456,F0080,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02596,0.005,0.05,True,False,2026-06-22,LAB Acopio Sur,TEC11,0.02596
M0006657,L002457,F0013,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00228,0.005,0.05,False,False,2026-04-12,LAB Acopio Norte,TEC05,0.00228
M0006658,L002458,F0012,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00063,0.005,0.05,False,False,2025-02-27,LAB Acopio Norte,TEC06,0.00063
M0006659,L002459,F0027,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01786,0.005,0.05,True,False,2025-07-11,LAB Acopio Norte,TEC08,0.01786
M0006660,L002460,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00157,0.005,0.05,False,False,2026-07-08,LAB Movil Campana,TEC08,0.00157
M0006661,L002461,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03381,0.005,0.05,True,False,2026-04-25,LAB Acopio Norte,TEC08,0.03381
M0006662,L002462,F0012,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-19,LAB Acopio Sur,TEC05,0.0
M0006663,L002463,F0063,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-05-04,LAB Acopio Sur,TEC07,0.0
M0006664,L002464,F0008,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04428,0.005,0.05,True,False,2026-03-03,LAB Acopio Norte,TEC02,0.04428
M0006665,L002465,F0062,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03969,0.005,0.05,True,False,2026-07-16,LAB Acopio Norte,TEC09,0.03969
M0006666,L002466,F0062,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00049,0.005,0.05,False,False,2026-04-26,LAB Acopio Sur,TEC01,0.00049
M0006667,L002467,F0109,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00057,0.005,0.05,False,False,2026-05-18,LAB Movil Campana,TEC11,0.00057
M0006668,L002468,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00496,0.005,0.05,False,False,2026-07-09,LAB Acopio Sur,TEC06,0.00496
M0006669,L002469,F0001,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-12-07,LAB Acopio Sur,TEC12,0.0
M0006670,L002470,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0035,0.005,0.05,False,False,2026-05-04,LAB Movil Campana,TEC06,0.0035
M0006671,L002471,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-28,LAB Acopio Norte,TEC02,0.0
M0006672,L002472,F0018,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-01-15,LAB Movil Campana,TEC02,0.0
M0006673,L002473,F0030,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00135,0.005,0.05,False,False,2025-09-03,LAB Acopio Norte,TEC06,0.00135
M0006674,L002474,F0062,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-23,LAB Acopio Sur,TEC11,0.0
M0006675,L002475,F0053,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00045,0.005,0.05,False,False,2025-04-20,LAB Movil Campana,TEC10,0.00045
M0006676,L002476,F0098,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01578,0.005,0.05,True,False,2025-04-18,LAB Acopio Norte,TEC02,0.01578
M0006677,L002477,F0054,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00121,0.005,0.05,False,False,2026-06-18,LAB Acopio Sur,TEC06,0.00121
M0006678,L002478,F0070,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03609,0.005,0.05,True,False,2026-08-11,LAB Acopio Sur,TEC08,0.03609
M0006679,L002479,F0071,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-01-08,LAB Acopio Sur,TEC02,0.0
M0006680,L002480,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0164,0.005,0.05,True,False,2025-04-30,LAB Acopio Sur,TEC12,0.0164
M0006681,L002481,F0004,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02756,0.005,0.05,True,False,2026-06-23,LAB Acopio Sur,TEC06,0.02756
M0006682,L002482,F0088,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-21,LAB Acopio Sur,TEC12,0.0
M0006683,L002483,F0055,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00074,0.005,0.05,False,False,2025-04-20,LAB Movil Campana,TEC02,0.00074
M0006684,L002484,F0106,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.09836,0.005,0.05,True,True,2025-02-28,LAB Acopio Sur,TEC02,0.09836
M0006685,L002485,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-05-28,LAB Acopio Sur,TEC06,0.0
M0006686,L002486,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01039,0.005,0.05,True,False,2026-04-22,LAB Acopio Norte,TEC06,0.01039
M0006687,L002487,F0056,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0745,0.005,0.05,True,True,2025-04-08,LAB Acopio Sur,TEC05,0.0745
M0006688,L002488,F0053,Clorpirifos,ELISA_CPF_96,Cuantitativo,6e-05,0.005,0.05,False,False,2025-07-07,LAB Acopio Norte,TEC04,6e-05
M0006689,L002489,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.10881,0.005,0.05,True,True,2025-06-30,LAB Movil Campana,TEC12,0.10881
M0006690,L002490,F0089,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-21,LAB Acopio Sur,TEC01,0.0
M0006691,L002491,F0014,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01274,0.005,0.05,True,False,2025-07-25,LAB Movil Campana,TEC02,0.01274
M0006692,L002492,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-04-21,LAB Acopio Sur,TEC05,0.0
M0006693,L002493,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-07-05,LAB Acopio Norte,TEC06,0.0
M0006694,L002494,F0063,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00639,0.005,0.05,True,False,2025-08-10,LAB Acopio Norte,TEC07,0.00639
M0006695,L002495,F0071,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-04-09,LAB Movil Campana,TEC01,0.0
M0006696,L002496,F0056,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00127,0.005,0.05,False,False,2025-08-28,LAB Acopio Sur,TEC05,0.00127
M0006697,L002497,F0109,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-05-26,LAB Acopio Sur,TEC12,0.0
M0006698,L002498,F0033,Clorpirifos,ELISA_CPF_96,Cuantitativo,8e-05,0.005,0.05,False,False,2025-09-30,LAB Acopio Sur,TEC06,8e-05
M0006699,L002499,F0104,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.003,0.005,0.05,False,False,2026-06-17,LAB Movil Campana,TEC01,0.003
M0006700,L002500,F0101,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-10-13,LAB Movil Campana,TEC08,0.0
M0006701,L002501,F0094,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-01-30,LAB Acopio Sur,TEC04,0.0
M0006702,L002502,F0021,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00053,0.005,0.05,False,False,2025-05-29,LAB Movil Campana,TEC05,0.00053
M0006703,L002503,F0028,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-05,LAB Movil Campana,TEC09,0.0
M0006704,L002504,F0045,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.41595,0.005,0.05,True,True,2025-03-06,LAB Movil Campana,TEC12,0.41595
M0006705,L002505,F0024,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-23,LAB Acopio Norte,TEC06,0.0
M0006706,L002506,F0068,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00686,0.005,0.05,True,False,2025-08-18,LAB Acopio Sur,TEC07,0.00686
M0006707,L002507,F0042,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00981,0.005,0.05,True,False,2026-05-16,LAB Movil Campana,TEC03,0.00981
M0006708,L002508,F0105,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02225,0.005,0.05,True,False,2025-08-01,LAB Movil Campana,TEC12,0.02225
M0006709,L002509,F0120,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00067,0.005,0.05,False,False,2025-09-16,LAB Movil Campana,TEC06,0.00067
M0006710,L002510,F0069,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0022,0.005,0.05,False,False,2025-09-30,LAB Acopio Sur,TEC07,0.0022
M0006711,L002511,F0055,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04733,0.005,0.05,True,False,2025-06-19,LAB Acopio Norte,TEC09,0.04733
M0006712,L002512,F0017,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03023,0.005,0.05,True,False,2025-05-23,LAB Movil Campana,TEC10,0.03023
M0006713,L002513,F0077,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-11,LAB Acopio Norte,TEC08,0.0
M0006714,L002514,F0045,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.08978,0.005,0.05,True,True,2026-06-15,LAB Acopio Norte,TEC04,0.08978
M0006715,L002515,F0050,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00567,0.005,0.05,True,False,2026-06-29,LAB Acopio Sur,TEC06,0.00567
M0006716,L002516,F0106,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00121,0.005,0.05,False,False,2026-07-07,LAB Acopio Sur,TEC07,0.00121
M0006717,L002517,F0062,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-16,LAB Acopio Sur,TEC06,0.0
M0006718,L002518,F0082,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01531,0.005,0.05,True,False,2025-08-18,LAB Acopio Norte,TEC06,0.01531
M0006719,L002519,F0021,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-01-09,LAB Acopio Sur,TEC06,0.0
M0006720,L002520,F0106,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-05,LAB Acopio Norte,TEC01,0.0
M0006721,L002521,F0059,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-26,LAB Acopio Sur,TEC09,0.0
M0006722,L002522,F0028,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01948,0.005,0.05,True,False,2026-04-28,LAB Acopio Sur,TEC02,0.01948
M0006723,L002523,F0005,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-10,LAB Acopio Norte,TEC12,0.0
M0006724,L002524,F0014,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-26,LAB Acopio Sur,TEC11,0.0
M0006725,L002525,F0063,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01535,0.005,0.05,True,False,2025-04-07,LAB Movil Campana,TEC07,0.01535
M0006726,L002526,F0040,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-12,LAB Acopio Sur,TEC07,0.0
M0006727,L002527,F0081,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00455,0.005,0.05,False,False,2025-06-21,LAB Acopio Norte,TEC07,0.00455
M0006728,L002528,F0025,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-10-20,LAB Acopio Sur,TEC07,0.0
M0006729,L002529,F0077,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00272,0.005,0.05,False,False,2026-01-20,LAB Acopio Norte,TEC04,0.00272
M0006730,L002530,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-01-17,LAB Movil Campana,TEC04,0.0
M0006731,L002531,F0031,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0092,0.005,0.05,True,False,2026-06-08,LAB Movil Campana,TEC11,0.0092
M0006732,L002532,F0103,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05515,0.005,0.05,True,True,2025-07-05,LAB Acopio Norte,TEC08,0.05515
M0006733,L002533,F0094,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00121,0.005,0.05,False,False,2025-04-05,LAB Acopio Norte,TEC01,0.00121
M0006734,L002534,F0108,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.25407,0.005,0.05,True,True,2025-01-01,LAB Acopio Sur,TEC04,0.25407
M0006735,L002535,F0047,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02341,0.005,0.05,True,False,2025-01-19,LAB Movil Campana,TEC02,0.02341
M0006736,L002536,F0078,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-06-05,LAB Acopio Norte,TEC03,0.0
M0006737,L002537,F0019,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-07,LAB Acopio Sur,TEC08,0.0
M0006738,L002538,F0108,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-11,LAB Acopio Norte,TEC06,0.0
M0006739,L002539,F0027,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02847,0.005,0.05,True,False,2025-07-08,LAB Acopio Norte,TEC12,0.02847
M0006740,L002540,F0059,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.021,0.005,0.05,True,False,2025-09-11,LAB Acopio Sur,TEC02,0.021
M0006741,L002541,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-01,LAB Movil Campana,TEC03,0.0
M0006742,L002542,F0069,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00329,0.005,0.05,False,False,2025-07-26,LAB Acopio Norte,TEC09,0.00329
M0006743,L002543,F0006,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-03-04,LAB Movil Campana,TEC03,0.0
M0006744,L002544,F0038,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00108,0.005,0.05,False,False,2025-06-19,LAB Movil Campana,TEC05,0.00108
M0006745,L002545,F0113,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00081,0.005,0.05,False,False,2026-04-27,LAB Acopio Sur,TEC12,0.00081
M0006746,L002546,F0059,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-22,LAB Acopio Norte,TEC08,0.0
M0006747,L002547,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0149,0.005,0.05,True,False,2026-04-14,LAB Movil Campana,TEC10,0.0149
M0006748,L002548,F0007,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.06437,0.005,0.05,True,True,2025-06-14,LAB Movil Campana,TEC11,0.06437
M0006749,L002549,F0018,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00228,0.005,0.05,False,False,2026-06-12,LAB Acopio Norte,TEC08,0.00228
M0006750,L002550,F0102,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00442,0.005,0.05,False,False,2026-06-06,LAB Movil Campana,TEC12,0.00442
M0006751,L002551,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-07,LAB Acopio Sur,TEC03,0.0
M0006752,L002552,F0087,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00066,0.005,0.05,False,False,2026-08-11,LAB Acopio Norte,TEC10,0.00066
M0006753,L002553,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00223,0.005,0.05,False,False,2026-07-28,LAB Movil Campana,TEC11,0.00223
M0006754,L002554,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01306,0.005,0.05,True,False,2025-05-24,LAB Acopio Sur,TEC02,0.01306
M0006755,L002555,F0007,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-08,LAB Movil Campana,TEC09,0.0
M0006756,L002556,F0034,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00088,0.005,0.05,False,False,2025-06-24,LAB Movil Campana,TEC03,0.00088
M0006757,L002557,F0096,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03807,0.005,0.05,True,False,2025-07-12,LAB Acopio Sur,TEC08,0.03807
M0006758,L002558,F0111,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00054,0.005,0.05,False,False,2025-07-05,LAB Acopio Sur,TEC06,0.00054
M0006759,L002559,F0089,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-07,LAB Movil Campana,TEC03,0.0
M0006760,L002560,F0038,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00272,0.005,0.05,False,False,2025-07-16,LAB Acopio Sur,TEC10,0.00272
M0006761,L002561,F0118,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00732,0.005,0.05,True,False,2025-08-23,LAB Acopio Norte,TEC11,0.00732
M0006762,L002562,F0101,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-14,LAB Acopio Norte,TEC12,0.0
M0006763,L002563,F0085,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00264,0.005,0.05,False,False,2025-05-02,LAB Acopio Norte,TEC08,0.00264
M0006764,L002564,F0044,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-02,LAB Movil Campana,TEC09,0.0
M0006765,L002565,F0006,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-05-20,LAB Acopio Sur,TEC12,0.0
M0006766,L002566,F0069,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-04,LAB Movil Campana,TEC09,0.0
M0006767,L002567,F0081,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00041,0.005,0.05,False,False,2026-08-08,LAB Acopio Sur,TEC03,0.00041
M0006768,L002568,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00047,0.005,0.05,False,False,2025-09-25,LAB Acopio Norte,TEC08,0.00047
M0006769,L002569,F0119,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00169,0.005,0.05,False,False,2025-07-29,LAB Movil Campana,TEC02,0.00169
M0006770,L002570,F0101,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-22,LAB Acopio Sur,TEC12,0.0
M0006771,L002571,F0068,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-05-29,LAB Acopio Norte,TEC07,0.0
M0006772,L002572,F0047,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-06-19,LAB Movil Campana,TEC01,0.0
M0006773,L002573,F0102,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00576,0.005,0.05,True,False,2025-09-13,LAB Acopio Sur,TEC10,0.00576
M0006774,L002574,F0018,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01892,0.005,0.05,True,False,2025-06-07,LAB Acopio Sur,TEC10,0.01892
M0006775,L002575,F0003,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00181,0.005,0.05,False,False,2026-07-20,LAB Acopio Norte,TEC10,0.00181
M0006776,L002576,F0107,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00075,0.005,0.05,False,False,2025-08-26,LAB Movil Campana,TEC07,0.00075
M0006777,L002577,F0047,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-17,LAB Acopio Norte,TEC04,0.0
M0006778,L002578,F0043,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-06-27,LAB Acopio Norte,TEC07,0.0
M0006779,L002579,F0016,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00641,0.005,0.05,True,False,2026-07-10,LAB Acopio Sur,TEC12,0.00641
M0006780,L002580,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00061,0.005,0.05,False,False,2025-02-25,LAB Acopio Norte,TEC07,0.00061
M0006781,L002581,F0055,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00635,0.005,0.05,True,False,2026-01-08,LAB Acopio Sur,TEC09,0.00635
M0006782,L002582,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00397,0.005,0.05,False,False,2025-03-28,LAB Acopio Sur,TEC06,0.00397
M0006783,L002583,F0090,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03423,0.005,0.05,True,False,2025-02-08,LAB Movil Campana,TEC05,0.03423
M0006784,L002584,F0039,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00786,0.005,0.05,True,False,2026-03-30,LAB Acopio Norte,TEC07,0.00786
M0006785,L002585,F0059,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00179,0.005,0.05,False,False,2025-08-31,LAB Acopio Norte,TEC04,0.00179
M0006786,L002586,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-30,LAB Movil Campana,TEC04,0.0
M0006787,L002587,F0080,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00283,0.005,0.05,False,False,2025-06-13,LAB Acopio Sur,TEC02,0.00283
M0006788,L002588,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04197,0.005,0.05,True,False,2026-04-01,LAB Acopio Sur,TEC06,0.04197
M0006789,L002589,F0051,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.11605,0.005,0.05,True,True,2025-08-26,LAB Acopio Norte,TEC04,0.11605
M0006790,L002590,F0087,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05604,0.005,0.05,True,True,2025-09-26,LAB Movil Campana,TEC12,0.05604
M0006791,L002591,F0114,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-11,LAB Acopio Norte,TEC02,0.0
M0006792,L002592,F0008,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04909,0.005,0.05,True,False,2025-07-23,LAB Acopio Norte,TEC08,0.04909
M0006793,L002593,F0089,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.12208,0.005,0.05,True,True,2025-04-09,LAB Movil Campana,TEC01,0.12208
M0006794,L002594,F0017,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-13,LAB Acopio Norte,TEC05,0.0
