finca_id,fecha,viento_medio_kmh,viento_max_kmh,direccion_media_deg,precipitacion_acum_mm,temperatura_media_c,humedad_media_pct,dias_sin_lluvia
F0073,2025-07-28,6.079,10.47,157.677,176.57,20.379,87.827,0
F0073,2025-07-29,6.135,10.47,150.046,196.15,20.521,88.12,0
F0073,2025-07-30,6.459,10.47,145.554,196.15,20.496,88.26,1
F0073,2025-07-31,6.82,10.47,148.222,193.01,20.573,88.633,0
F0073,2025-08-01,6.513,10.47,148.379,195.02,20.555,88.347,0
F0073,2025-08-02,6.305,10.47,145.288,181.8,20.624,87.487,1
F0073,2025-08-03,6.598,10.47,142.099,164.52,20.503,87.447,0
F0073,2025-08-04,6.137,10.47,141.39,159.19,20.681,88.04,1
F0073,2025-08-05,6.213,10.47,145.07,134.39,20.363,87.5,0
F0073,2025-08-06,6.488,10.47,150.132,137.44,20.307,87.687,0
F0073,2025-08-07,6.355,10.34,141.359,133.72,20.453,87.607,0
F0073,2025-08-08,6.317,10.34,138.766,128.31,20.26,87.36,0
F0073,2025-08-09,6.251,10.34,137.788,97.14,20.463,87.067,1
F0073,2025-08-10,6.468,10.34,149.044,108.37,20.652,87.153,0
F0073,2025-08-11,7.484,17.36,164.758,110.13,20.617,86.087,0
F0073,2025-08-12,7.02,17.36,170.784,118.73,20.364,86.013,0
F0073,2025-08-13,7.142,17.36,178.042,94.84,20.066,86.24,0
F0073,2025-08-14,7.469,17.36,188.179,104.61,20.14,86.26,0
F0073,2025-08-15,7.169,17.36,189.15,106.42,20.318,85.567,0
F0073,2025-08-16,7.457,17.36,184.739,115.86,20.172,85.893,0
F0073,2025-08-17,7.504,17.36,179.572,115.86,20.231,85.813,1
F0073,2025-08-18,7.203,17.36,183.18,127.05,20.425,85.8,0
F0073,2025-08-19,7.399,17.36,185.668,130.78,20.091,84.607,0
F0073,2025-08-20,7.473,17.36,189.74,116.98,20.328,83.853,1
F0073,2025-08-21,7.297,17.36,186.993,131.55,20.257,83.927,0
F0073,2025-08-22,7.417,17.36,182.253,129.12,20.498,83.847,1
F0073,2025-08-23,7.655,17.36,180.002,152.62,20.553,84.46,0
F0073,2025-08-24,7.373,17.36,175.198,162.12,20.481,84.32,0
F0073,2025-08-25,7.067,17.36,162.883,154.26,20.313,83.84,0
F0073,2025-08-26,6.599,12.55,138.629,144.85,20.387,84.56,1
F0073,2025-08-27,6.58,12.55,139.969,133.0,20.388,84.793,2
F0073,2025-08-28,6.578,12.55,133.226,128.52,20.563,83.12,3
F0073,2025-08-29,6.133,10.33,125.717,128.43,20.569,83.393,0
F0073,2025-08-30,6.819,12.46,129.205,132.32,20.516,83.88,0
F0073,2025-08-31,6.929,12.46,136.067,128.46,20.633,83.967,0
F0073,2025-09-01,6.883,12.46,133.819,128.67,20.905,84.3,1
F0073,2025-09-02,7.195,12.46,128.808,125.52,20.899,83.767,0
F0073,2025-09-03,7.15,12.46,118.304,136.91,21.313,84.36,0
F0073,2025-09-04,6.925,12.46,109.475,138.34,21.237,84.733,0
F0073,2025-09-05,6.785,12.46,115.43,110.11,21.143,83.847,0
F0073,2025-09-06,6.419,12.46,124.879,110.11,20.903,83.027,1
F0073,2025-09-07,6.596,12.46,137.524,108.81,21.002,82.713,0
F0073,2025-09-08,6.998,12.46,146.043,98.71,21.027,82.567,1
F0073,2025-09-09,6.938,12.46,152.844,89.43,21.19,82.047,0
F0073,2025-09-10,6.406,12.46,165.87,93.58,21.183,82.06,0
F0073,2025-09-11,6.501,12.46,157.748,95.0,21.288,81.34,0
F0073,2025-09-12,6.567,12.46,173.681,94.6,21.361,82.08,1
F0073,2025-09-13,6.903,12.46,188.87,84.92,21.412,81.88,2
F0073,2025-09-14,6.515,10.91,164.387,76.75,21.3,81.567,3
F0073,2025-09-15,6.299,10.91,178.361,74.22,21.307,81.827,0
F0073,2025-09-16,6.355,10.91,176.692,74.01,20.945,81.593,1
F0073,2025-09-17,6.357,10.91,184.103,64.05,21.092,82.007,0
F0073,2025-09-18,6.747,10.91,182.359,82.13,21.113,82.4,0
F0073,2025-09-19,6.935,10.91,182.192,81.51,21.258,82.727,1
F0073,2025-09-20,7.337,10.91,174.329,82.6,21.41,83.24,0
F0073,2025-09-21,7.338,10.91,172.475,109.57,21.543,84.113,0
F0073,2025-09-22,7.238,10.91,172.353,86.43,21.535,83.133,0
F0073,2025-09-23,6.925,10.91,169.464,86.05,21.739,83.233,1
F0073,2025-09-24,7.567,13.89,170.924,95.58,21.752,84.153,0
F0073,2025-09-25,7.758,13.89,168.1,97.1,21.995,83.68,0
F0073,2025-09-26,7.877,13.89,167.74,100.9,21.823,84.34,0
F0073,2025-09-27,7.919,13.89,159.813,103.54,21.759,84.26,0
F0073,2025-09-28,7.745,13.89,151.507,106.73,21.806,83.86,0
F0073,2025-09-29,7.501,13.89,152.592,106.73,22.003,83.973,1
F0073,2025-09-30,7.505,13.89,146.58,110.44,22.089,83.527,0
F0073,2025-10-01,7.502,13.89,139.428,127.14,22.219,84.293,0
F0073,2025-10-02,7.657,13.89,135.6,124.56,22.363,84.167,1
F0073,2025-10-03,7.564,13.89,136.009,91.36,22.347,83.087,2
F0073,2025-10-04,7.255,13.89,133.475,98.65,22.163,82.513,0
F0073,2025-10-05,7.316,13.89,144.462,119.25,22.392,81.667,0
F0073,2025-10-06,7.601,13.89,152.271,92.28,22.288,81.64,1
F0073,2025-10-07,7.602,13.89,152.875,91.12,22.323,81.467,0
F0073,2025-10-08,7.609,13.89,153.106,91.12,21.813,81.407,1
F0073,2025-10-09,7.497,12.21,140.892,91.61,21.772,81.207,0
F0073,2025-10-10,7.655,12.21,141.649,111.02,21.553,81.807,0
F0073,2025-10-11,7.837,12.21,140.765,105.8,21.842,81.793,1
F0073,2025-10-12,7.725,12.21,143.625,103.16,21.725,82.213,2
F0073,2025-10-13,8.007,12.51,148.514,104.61,21.681,82.407,0
F0073,2025-10-14,8.339,12.51,157.721,104.61,21.617,82.153,1
F0073,2025-10-15,8.313,12.51,165.811,107.73,21.578,82.02,0
F0073,2025-10-16,8.005,12.51,171.331,103.06,21.551,81.12,0
F0073,2025-10-17,7.847,12.51,174.121,131.8,21.374,81.053,0
F0073,2025-10-18,8.396,17.0,159.055,132.79,21.19,81.26,1
F0073,2025-10-19,8.769,17.0,165.766,124.69,21.504,81.64,2
F0073,2025-10-20,8.611,17.0,165.644,102.42,21.305,81.733,0
F0073,2025-10-21,8.374,17.0,150.61,113.5,21.336,81.313,0
F0073,2025-10-22,8.571,17.0,134.601,116.75,21.501,80.96,0
F0073,2025-10-23,9.156,17.0,122.182,123.98,21.948,81.04,0
F0073,2025-10-24,8.584,17.0,133.169,110.1,22.011,80.627,1
F0073,2025-10-25,8.873,17.0,152.163,85.02,22.105,79.227,2
F0073,2025-10-26,8.489,17.0,157.51,85.02,22.106,78.347,3
F0073,2025-10-27,8.177,17.0,152.391,85.02,22.195,77.72,4
F0073,2025-10-28,7.731,17.0,144.572,99.52,22.176,77.567,0
F0073,2025-10-29,7.57,17.0,138.603,99.52,22.202,77.133,1
F0073,2025-10-30,8.108,17.0,140.698,102.8,22.186,77.687,0
F0073,2025-10-31,8.381,17.0,144.172,111.46,22.319,78.273,0
F0073,2025-11-01,8.271,17.0,146.201,84.74,22.35,77.86,0
F0073,2025-11-02,7.436,14.48,159.317,83.75,22.697,77.907,1
F0073,2025-11-03,7.102,14.48,158.57,108.73,22.448,78.2,0
F0073,2025-11-04,7.625,15.57,153.325,106.96,22.362,78.1,1
F0073,2025-11-05,7.853,15.57,158.673,95.88,22.497,77.907,2
F0073,2025-11-06,7.78,15.57,164.56,95.25,22.383,78.747,0
F0073,2025-11-07,7.607,15.57,169.823,88.02,22.369,78.487,1
F0073,2025-11-08,7.973,15.57,173.057,88.02,22.435,78.593,2
F0073,2025-11-09,7.808,15.57,167.109,88.02,22.499,78.94,3
F0073,2025-11-10,8.55,15.57,163.642,88.02,22.556,79.373,4
F0073,2025-11-11,8.418,15.57,163.836,94.46,22.659,79.547,0
F0073,2025-11-12,8.376,15.57,164.419,75.58,22.917,79.653,1
F0073,2025-11-13,8.237,15.57,163.895,75.58,22.819,79.92,2
F0073,2025-11-14,8.074,15.57,163.899,70.8,22.913,79.2,0
F0073,2025-11-15,8.241,15.57,160.646,50.11,22.855,78.227,1
F0073,2025-11-16,8.857,15.57,156.332,48.09,22.695,78.533,2
F0073,2025-11-17,9.376,15.57,162.204,48.09,22.715,77.98,3
F0073,2025-11-18,10.143,15.57,165.041,23.11,22.774,76.533,4
F0073,2025-11-19,9.891,15.13,168.267,35.97,22.91,76.867,0
F0073,2025-11-20,9.608,15.13,168.421,35.97,22.87,77.1,1
F0073,2025-11-21,9.773,15.13,163.799,32.55,22.819,76.307,0
F0073,2025-11-22,9.533,15.13,163.268,32.55,23.1,76.013,1
F0073,2025-11-23,9.347,15.13,155.512,32.55,23.273,75.153,2
F0073,2025-11-24,9.669,15.13,149.681,32.55,23.381,75.447,3
F0073,2025-11-25,9.373,15.13,152.626,41.41,23.416,75.753,0
F0073,2025-11-26,10.049,15.13,148.471,34.97,23.405,75.193,1
F0073,2025-11-27,10.619,15.13,145.054,34.98,23.377,74.66,2
F0073,2025-11-28,11.179,15.13,148.392,39.3,23.515,74.327,0
F0073,2025-11-29,11.033,15.13,141.073,28.7,23.719,73.507,1
F0073,2025-11-30,10.831,15.13,144.36,28.7,23.76,73.16,2
F0073,2025-12-01,10.411,15.13,145.798,28.7,24.03,72.927,3
F0073,2025-12-02,10.672,16.18,142.87,28.7,23.943,72.54,4
F0073,2025-12-03,10.216,16.18,133.069,28.7,24.215,73.313,5
F0073,2025-12-04,10.781,20.27,126.48,35.5,24.331,73.153,0
F0073,2025-12-05,11.695,20.27,117.039,35.5,24.447,72.767,1
F0073,2025-12-06,11.639,20.27,120.558,33.11,24.256,72.467,2
F0073,2025-12-07,11.885,20.27,129.361,33.11,24.023,72.22,3
F0073,2025-12-08,12.218,20.27,135.656,42.09,23.771,72.68,0
F0073,2025-12-09,11.986,20.27,142.93,68.74,23.749,72.813,0
F0073,2025-12-10,11.895,20.27,142.787,60.14,23.847,71.987,1
F0073,2025-12-11,11.675,20.27,144.087,66.24,24.22,72.44,0
F0073,2025-12-12,11.137,20.27,145.074,89.46,24.251,73.127,0
F0073,2025-12-13,10.607,20.27,138.781,90.36,24.181,73.173,0
F0073,2025-12-14,10.779,20.27,145.902,96.93,24.138,73.44,0
F0073,2025-12-15,11.317,20.27,150.148,96.93,24.155,73.48,1
F0073,2025-12-16,11.155,20.27,153.97,96.93,23.798,73.053,2
F0073,2025-12-17,11.655,23.68,140.546,96.93,23.513,73.567,3
F0073,2025-12-18,11.717,23.68,141.433,96.93,23.299,73.253,4
F0073,2025-12-19,11.01,23.68,151.03,77.27,23.471,72.487,5
F0073,2025-12-20,10.643,23.68,154.731,77.81,23.341,72.127,6
F0073,2025-12-21,10.369,23.68,152.256,77.81,23.445,72.307,7
F0073,2025-12-22,10.2,23.68,146.915,81.14,23.325,72.58,0
F0073,2025-12-23,9.838,23.68,138.632,72.16,23.367,71.927,1
F0073,2025-12-24,9.416,23.68,132.476,45.51,23.402,72.24,2
F0073,2025-12-25,9.631,23.68,128.693,45.25,23.337,72.773,3
F0073,2025-12-26,9.631,23.68,128.208,39.15,23.228,72.5,4
F0073,2025-12-27,10.238,23.68,120.573,15.66,23.26,71.787,5
F0073,2025-12-28,10.413,23.68,123.798,11.39,23.542,71.687,6
F0073,2025-12-29,10.235,23.68,124.033,4.82,23.602,72.4,7
F0073,2025-12-30,10.487,23.68,120.461,4.82,23.815,71.773,8
F0073,2025-12-31,11.055,23.68,115.83,4.82,24.043,71.793,9
F0073,2026-01-01,10.003,17.73,122.143,4.82,24.459,72.107,10
F0073,2026-01-02,10.413,17.73,129.645,4.82,24.455,72.047,11
F0073,2026-01-03,10.743,17.73,130.495,4.82,24.211,71.9,12
F0073,2026-01-04,10.787,17.73,140.133,4.28,24.299,72.62,13
F0073,2026-01-05,11.06,17.73,144.522,4.28,24.695,73.087,14
F0073,2026-01-06,10.793,17.73,146.014,0.95,24.886,72.02,15
F0073,2026-01-07,11.098,17.73,150.191,0.95,24.925,71.84,16
F0073,2026-01-08,11.06,17.73,150.218,0.95,24.963,70.887,17
F0073,2026-01-09,10.556,17.73,152.095,0.95,24.829,70.727,18
F0073,2026-01-10,10.531,17.73,157.786,0.95,24.509,70.407,19
F0073,2026-01-11,9.824,17.73,166.734,0.95,24.456,70.953,20
F0073,2026-01-12,10.255,17.73,164.253,0.0,24.601,71.133,21
F0073,2026-01-13,10.041,17.73,163.611,0.0,24.632,70.853,22
F0073,2026-01-14,9.605,15.37,167.04,5.41,24.205,71.167,0
F0073,2026-01-15,9.795,17.77,169.114,5.41,24.463,70.867,1
F0073,2026-01-16,9.939,17.77,165.896,5.41,24.387,69.773,2
F0073,2026-01-17,9.321,17.77,164.175,5.41,24.485,69.747,3
F0073,2026-01-18,8.842,17.77,161.673,8.21,24.482,69.953,0
F0073,2026-01-19,8.763,17.77,158.759,8.21,24.333,69.973,1
F0073,2026-01-20,8.744,17.77,157.937,8.21,24.304,68.907,2
F0073,2026-01-21,8.792,17.77,157.238,18.03,24.425,69.933,0
F0073,2026-01-22,8.657,17.77,158.376,18.03,24.227,70.273,1
F0073,2026-01-23,8.826,17.77,157.559,18.03,24.039,70.367,2
F0073,2026-01-24,9.947,21.08,156.638,18.03,24.131,69.807,3
F0073,2026-01-25,10.371,21.08,153.261,18.03,24.487,69.593,4
F0073,2026-01-26,10.497,21.08,149.477,20.73,24.622,69.127,0
F0073,2026-01-27,10.165,21.08,147.709,20.73,24.218,68.76,1
F0073,2026-01-28,10.283,21.08,146.381,20.73,24.088,67.84,2
F0073,2026-01-29,10.105,21.08,149.361,15.32,24.35,68.633,3
F0073,2026-01-30,9.488,21.08,155.084,15.32,24.135,68.54,4
F0073,2026-01-31,8.878,21.08,153.709,15.96,24.235,68.593,5
F0073,2026-02-01,9.683,21.08,156.546,15.96,24.242,68.527,6
F0073,2026-02-02,9.671,21.08,160.536,15.27,24.511,68.567,0
F0073,2026-02-03,9.613,21.08,163.837,15.27,24.747,68.127,1
F0073,2026-02-04,9.745,21.08,168.471,15.27,24.46,68.833,2
F0073,2026-02-05,10.128,21.08,169.249,5.45,24.251,68.653,3
F0073,2026-02-06,9.869,21.08,170.44,5.45,24.634,69.04,4
F0073,2026-02-07,9.941,21.08,170.81,10.49,24.716,68.987,0
F0073,2026-02-08,9.161,18.16,174.161,10.49,24.804,68.6,1
F0073,2026-02-09,8.955,18.16,171.404,37.59,24.809,69.653,0
F0073,2026-02-10,8.701,18.16,175.912,34.89,24.539,69.627,1
F0073,2026-02-11,9.313,18.16,175.158,34.89,24.673,69.6,2
F0073,2026-02-12,9.283,18.16,177.961,34.89,24.618,70.327,3
F0073,2026-02-13,9.492,18.16,180.974,34.89,24.763,70.087,4
F0073,2026-02-14,9.809,18.16,175.402,34.89,24.695,70.773,5
F0073,2026-02-15,10.633,18.16,171.35,34.25,24.439,70.92,6
F0073,2026-02-16,9.793,17.22,168.078,34.25,24.629,71.247,7
F0073,2026-02-17,10.001,17.22,167.268,32.14,24.46,71.62,8
F0073,2026-02-18,10.634,21.0,174.033,32.14,24.327,71.58,9
F0073,2026-02-19,10.578,21.0,165.47,36.99,24.38,71.14,0
F0073,2026-02-20,10.177,21.0,161.589,36.99,24.408,71.58,1
F0073,2026-02-21,10.307,21.0,161.629,36.99,23.999,71.22,2
F0073,2026-02-22,10.551,21.0,159.553,31.95,23.983,71.487,3
F0073,2026-02-23,10.32,21.0,157.244,54.46,23.979,73.533,0
F0073,2026-02-24,9.98,21.0,161.0,27.36,23.845,72.92,1
F0073,2026-02-25,10.333,21.0,155.464,27.36,23.767,73.153,2
F0073,2026-02-26,9.987,21.0,159.19,27.36,23.583,73.06,3
F0073,2026-02-27,10.272,21.0,148.98,27.36,23.571,73.06,4
F0073,2026-02-28,10.387,21.0,133.908,28.73,23.467,73.04,0
F0073,2026-03-01,10.21,21.0,135.231,28.73,23.684,72.927,1
F0073,2026-03-02,9.822,21.0,137.328,28.73,23.799,72.96,2
F0073,2026-03-03,10.042,21.0,145.657,55.06,23.727,72.7,0
F0073,2026-03-04,9.729,21.0,140.999,79.23,23.707,73.04,0
F0073,2026-03-05,8.993,13.39,130.1,79.23,23.649,73.527,1
F0073,2026-03-06,9.139,14.95,126.92,74.38,23.73,74.287,2
F0073,2026-03-07,9.531,14.95,126.981,74.38,23.772,73.98,3
F0073,2026-03-08,9.44,14.95,126.197,74.38,24.063,74.12,4
F0073,2026-03-09,9.713,15.29,120.925,89.63,24.09,74.333,0
F0073,2026-03-10,9.953,15.29,127.723,67.12,23.999,72.38,1
F0073,2026-03-11,9.902,15.29,130.513,76.9,24.121,72.493,0
F0073,2026-03-12,10.355,15.29,124.317,76.9,24.153,72.353,1
F0073,2026-03-13,10.009,15.29,121.247,89.42,24.309,72.84,0
F0073,2026-03-14,9.557,15.29,127.813,95.04,24.28,73.573,0
F0073,2026-03-15,9.383,15.29,141.204,93.67,24.198,73.447,1
F0073,2026-03-16,9.565,15.29,139.711,93.67,24.033,73.333,2
F0073,2026-03-17,9.583,15.29,133.094,93.67,23.99,74.24,3
F0073,2026-03-18,9.591,15.29,130.343,73.95,23.805,74.613,0
F0073,2026-03-19,10.085,15.29,123.701,49.78,23.735,74.4,1
F0073,2026-03-20,9.883,15.29,124.476,49.78,23.75,74.34,2
F0073,2026-03-21,9.329,15.29,130.974,49.78,23.619,74.16,3
F0073,2026-03-22,9.561,15.29,141.043,49.78,23.537,74.667,4
F0073,2026-03-23,9.777,15.29,135.615,49.89,23.295,75.2,5
F0073,2026-03-24,9.359,15.23,152.992,43.89,23.273,75.233,0
F0073,2026-03-25,8.973,15.23,144.816,43.89,23.218,76.147,1
F0073,2026-03-26,9.56,15.23,136.961,34.11,23.253,75.507,2
F0073,2026-03-27,8.834,15.23,150.58,34.11,23.152,75.88,3
F0073,2026-03-28,9.236,15.23,147.436,21.59,23.092,75.96,4
F0073,2026-03-29,9.16,15.23,142.923,15.97,22.939,75.393,5
F0073,2026-03-30,9.393,15.23,145.391,15.97,22.883,75.587,6
F0073,2026-03-31,8.969,15.23,141.262,15.97,22.859,76.027,7
F0073,2026-04-01,9.167,15.23,151.333,15.97,22.819,75.887,8
F0073,2026-04-02,9.289,15.23,156.037,39.56,22.875,76.987,0
F0073,2026-04-03,8.935,15.23,165.938,39.56,22.785,76.793,1
F0073,2026-04-04,9.299,15.23,162.837,39.56,22.905,76.66,2
F0073,2026-04-05,9.653,15.23,159.592,39.56,22.749,76.613,3
F0073,2026-04-06,9.182,14.27,155.409,49.92,22.739,76.807,0
F0073,2026-04-07,9.276,14.27,155.982,69.28,22.813,77.233,0
F0073,2026-04-08,9.513,14.27,158.12,62.23,22.609,77.2,0
F0073,2026-04-09,9.975,14.27,163.157,62.23,22.428,77.133,1
F0073,2026-04-10,9.644,14.27,170.805,62.23,22.038,77.687,2
F0073,2026-04-11,9.792,14.27,172.228,62.23,22.303,77.427,3
F0073,2026-04-12,9.466,14.27,177.615,65.31,22.21,77.847,0
F0073,2026-04-13,9.494,14.27,179.91,65.31,22.113,77.927,1
F0073,2026-04-14,8.917,12.57,176.426,65.5,22.153,78.207,2
F0073,2026-04-15,8.789,12.57,181.384,77.31,22.045,78.547,0
F0073,2026-04-16,8.812,12.57,173.14,85.46,22.007,79.12,0
F0073,2026-04-17,8.426,12.57,164.352,57.94,21.965,78.207,0
F0073,2026-04-18,8.242,12.57,163.593,57.94,21.773,78.48,1
F0073,2026-04-19,7.783,12.57,169.821,63.69,21.579,78.54,0
F0073,2026-04-20,7.497,12.57,185.106,75.7,21.591,79.347,0
F0073,2026-04-21,7.332,12.57,182.268,70.26,21.537,78.593,0
F0073,2026-04-22,7.039,12.57,187.285,50.79,21.574,78.087,1
F0073,2026-04-23,6.503,11.02,179.741,48.59,21.669,77.927,2
F0073,2026-04-24,6.205,11.02,169.29,48.59,21.74,77.507,3
F0073,2026-04-25,5.906,11.02,165.113,74.5,21.791,78.96,0
F0073,2026-04-26,5.905,11.02,164.885,74.5,21.845,79.493,1
F0073,2026-04-27,5.634,11.02,164.449,71.42,21.728,79.487,2
F0073,2026-04-28,5.751,11.02,155.629,84.33,21.971,79.127,0
F0073,2026-04-29,5.921,11.02,175.096,90.19,21.901,79.233,0
F0073,2026-04-30,5.905,11.02,171.192,78.38,22.098,78.5,1
F0073,2026-05-01,5.702,8.17,184.339,87.26,22.217,78.26,0
F0073,2026-05-02,6.025,9.89,183.041,84.58,22.235,77.773,1
F0073,2026-05-03,5.97,9.89,186.459,84.58,22.399,77.88,2
F0073,2026-05-04,6.028,9.89,181.761,78.83,22.361,78.287,3
F0073,2026-05-05,5.945,9.89,183.466,74.66,22.583,78.06,0
F0073,2026-05-06,5.822,9.89,192.452,72.7,22.457,78.887,0
F0073,2026-05-07,5.648,9.89,198.72,83.51,22.332,79.007,0
F0073,2026-05-08,5.853,9.89,187.324,83.51,22.261,78.773,1
F0073,2026-05-09,5.947,9.89,192.557,83.51,22.169,79.54,2
F0073,2026-05-10,6.127,9.89,196.96,76.15,22.431,78.44,0
F0073,2026-05-11,6.063,9.89,188.667,76.15,21.903,78.213,1
F0073,2026-05-12,5.929,9.89,187.336,76.68,21.902,77.673,2
F0073,2026-05-13,5.899,9.89,188.398,91.57,21.824,78.56,0
F0073,2026-05-14,5.521,9.89,179.046,85.52,21.906,79.3,1
F0073,2026-05-15,5.645,9.89,185.211,88.87,21.687,80.013,0
F0073,2026-05-16,5.597,9.89,193.409,83.44,21.561,80.72,0
F0073,2026-05-17,5.225,7.6,198.94,83.44,21.381,81.493,1
F0073,2026-05-18,5.2,7.6,191.934,93.52,21.165,81.233,0
F0073,2026-05-19,5.291,7.71,180.428,93.52,21.229,81.173,1
F0073,2026-05-20,5.281,7.71,178.744,85.68,20.961,80.873,2
F0073,2026-05-21,5.295,7.71,173.509,85.36,21.119,80.98,0
F0073,2026-05-22,5.789,10.19,171.718,82.16,21.029,80.4,0
F0073,2026-05-23,5.63,10.19,182.872,94.88,21.229,81.12,0
F0073,2026-05-24,5.497,10.19,172.589,94.88,21.225,81.473,1
F0073,2026-05-25,5.469,10.19,173.615,77.0,20.803,81.387,2
F0073,2026-05-26,5.522,10.19,172.274,77.58,20.961,81.467,3
F0073,2026-05-27,6.023,10.19,171.631,84.87,21.203,82.153,0
F0073,2026-05-28,6.182,10.19,181.126,57.07,21.173,82.4,1
F0073,2026-05-29,6.363,10.19,179.441,58.61,21.021,82.64,0
F0073,2026-05-30,6.391,10.19,173.036,55.26,20.999,83.727,1
F0073,2026-05-31,6.533,10.19,161.359,59.42,21.041,83.753,0
F0073,2026-06-01,6.691,10.19,161.194,65.29,21.203,83.853,0
F0073,2026-06-02,6.901,10.19,164.843,55.66,21.399,83.793,1
F0073,2026-06-03,6.82,10.19,165.268,68.19,21.235,84.467,0
F0073,2026-06-04,6.857,10.19,166.303,73.66,21.176,85.42,0
F0073,2026-06-05,7.119,10.19,160.683,71.02,21.091,85.027,1
F0073,2026-06-06,7.09,9.75,164.503,84.32,21.035,86.387,0
F0073,2026-06-07,7.258,9.75,153.868,73.14,20.709,85.973,0
F0073,2026-06-08,7.247,9.75,162.798,75.63,20.789,85.727,0
F0073,2026-06-09,6.973,9.75,158.545,79.92,21.021,87.013,0
F0073,2026-06-10,7.155,9.75,162.844,83.13,21.067,87.613,0
F0073,2026-06-11,7.067,9.75,164.673,97.72,20.869,88.06,0
F0073,2026-06-12,7.085,9.75,163.809,97.72,20.913,88.107,1
F0073,2026-06-13,7.369,9.75,156.541,107.37,21.027,87.833,0
F0073,2026-06-14,7.397,9.75,151.222,114.41,20.999,86.367,0
F0073,2026-06-15,6.977,9.75,155.608,100.17,20.991,85.993,0
F0073,2026-06-16,6.85,9.75,159.092,94.83,21.055,86.167,1
F0073,2026-06-17,7.344,14.36,150.627,97.54,21.035,86.4,0
F0073,2026-06-18,7.3,14.36,159.515,93.44,20.991,85.82,0
F0073,2026-06-19,7.155,14.36,156.685,87.97,21.108,85.013,1
F0073,2026-06-20,7.068,14.36,157.988,111.82,21.043,86.293,0
F0073,2026-06-21,6.729,14.36,148.205,96.75,21.156,85.28,0
F0073,2026-06-22,6.581,14.36,152.413,98.12,21.257,86.153,0
F0073,2026-06-23,6.917,14.36,143.836,97.48,20.996,86.647,0
F0073,2026-06-24,7.081,14.36,146.247,97.42,20.905,85.72,0
F0073,2026-06-25,6.705,14.36,142.764,93.63,20.887,85.993,1
F0073,2026-06-26,6.403,14.36,141.058,99.38,20.897,85.86,0
F0073,2026-06-27,6.261,14.36,130.138,101.95,20.768,86.047,0
F0073,2026-06-28,6.026,14.36,141.847,92.55,20.543,85.68,0
F0073,2026-06-29,5.837,14.36,150.798,92.31,20.675,86.593,0
F0073,2026-06-30,6.128,14.36,157.019,116.09,20.557,87.127,0
F0073,2026-07-01,6.449,14.36,159.94,116.3,20.416,86.933,1
F0073,2026-07-02,6.551,15.89,149.807,116.39,20.218,87.293,0
F0073,2026-07-03,6.677,15.89,144.263,111.11,20.403,87.847,0
F0073,2026-07-04,6.845,15.89,140.835,121.57,20.283,88.213,0
F0073,2026-07-05,7.057,15.89,152.42,97.72,20.129,86.9,1
F0073,2026-07-06,7.023,15.89,157.431,91.88,20.127,87.247,2
F0073,2026-07-07,6.879,15.89,159.428,94.69,20.207,86.947,0
F0073,2026-07-08,6.329,15.89,167.81,149.08,20.342,87.087,0
F0073,2026-07-09,6.211,15.89,165.593,180.2,20.303,87.933,0
F0073,2026-07-10,6.599,15.89,158.414,182.29,20.283,87.687,0
F0073,2026-07-11,6.614,15.89,157.115,154.13,20.3,87.893,1
F0073,2026-07-12,6.411,15.89,161.34,152.35,20.515,87.447,2
F0073,2026-07-13,6.332,15.89,163.783,156.98,20.659,87.747,0
F0073,2026-07-14,6.353,15.89,156.365,151.2,20.408,87.607,0
F0073,2026-07-15,6.41,15.89,153.167,130.15,20.393,86.933,0
F0073,2026-07-16,6.088,15.89,144.458,129.41,20.269,87.207,1
F0073,2026-07-17,5.403,9.85,169.22,154.24,20.383,87.9,0
F0073,2026-07-18,5.181,9.85,176.38,160.41,20.275,87.98,0
F0073,2026-07-19,5.147,9.85,187.874,159.98,20.315,87.96,0
F0073,2026-07-20,4.683,8.42,173.978,161.06,20.39,88.513,0
F0073,2026-07-21,4.563,8.42,173.236,164.99,20.239,88.533,0
F0073,2026-07-22,4.631,8.42,177.655,161.1,20.221,88.767,0
F0073,2026-07-23,4.587,8.42,176.95,104.86,20.327,88.733,1
F0073,2026-07-24,4.719,8.42,167.17,70.36,20.453,87.74,0
F0073,2026-07-25,4.387,8.29,176.074,70.58,20.306,87.44,0
F0073,2026-07-26,4.447,8.29,182.267,70.72,20.181,86.707,1
F0073,2026-07-27,4.625,8.29,179.79,70.81,19.941,86.107,2
F0073,2026-07-28,4.825,8.29,174.76,64.39,19.829,85.88,3
F0073,2026-07-29,5.069,8.67,185.822,69.4,19.811,86.373,0
F0073,2026-07-30,5.001,8.67,178.651,84.34,19.765,86.873,0
F0073,2026-07-31,5.056,8.67,177.696,85.57,19.817,86.973,0
F0073,2026-08-01,4.849,8.67,176.918,65.6,19.823,87.06,0
F0073,2026-08-02,4.725,8.67,177.384,59.1,20.102,86.847,0
F0073,2026-08-03,4.985,10.57,185.318,49.07,19.854,86.827,1
F0073,2026-08-04,5.366,10.57,195.419,47.99,19.903,86.887,2
F0073,2026-08-05,5.501,10.57,195.85,46.99,19.993,86.907,0
F0073,2026-08-06,5.409,10.57,194.119,54.31,19.865,87.18,0
F0073,2026-08-07,5.724,10.57,197.29,54.56,19.737,86.673,1
