lote_id,finca_id,fecha_cosecha,peso_quintales,variedad,destino_previsto,dias_secado_patio
L002516,F0106,2026-07-07,198.4,Caturra,Belgica,14
L002517,F0062,2026-08-16,342.4,Catimor,Alemania,12
L002518,F0082,2025-08-18,111.9,Caturra,Estados_Unidos,13
L002519,F0021,2026-01-09,57.7,Caturra,Paises_Bajos,20
L002520,F0106,2025-09-05,114.3,Geisha,Paises_Bajos,6
L002521,F0059,2025-07-26,200.1,Caturra,Paises_Bajos,9
L002522,F0028,2026-04-28,156.7,Typica,Belgica,5
L002523,F0005,2025-08-10,296.4,Catimor,Francia,16
L002524,F0014,2026-08-26,120.5,Geisha,Nacional,10
L002525,F0063,2025-04-07,104.6,Caturra,Alemania,15
L002526,F0040,2025-06-12,31.7,Caturra,Francia,17
L002527,F0081,2025-06-21,246.8,Catimor,Paises_Bajos,18
L002528,F0025,2025-10-20,179.8,Caturra,Belgica,7
L002529,F0077,2026-01-20,63.8,Geisha,Nacional,7
L002530,F0072,2025-01-17,72.6,Caturra,Estados_Unidos,17
L002531,F0031,2026-06-08,130.7,Caturra,Estados_Unidos,7
L002532,F0103,2025-07-05,101.4,Catimor,Belgica,16
L002533,F0094,2025-04-05,101.9,Caturra,Francia,16
L002534,F0108,2025-01-01,263.1,Bourbon,Alemania,6
L002535,F0047,2025-01-19,93.7,Catimor,Estados_Unidos,19
L002536,F0078,2026-06-05,133.4,Bourbon,Alemania,14
L002537,F0019,2026-04-07,52.6,Catimor,Alemania,5
L002538,F0108,2026-08-11,132.8,Caturra,Alemania,12
L002539,F0027,2025-07-08,138.3,Bourbon,Paises_Bajos,7
L002540,F0059,2025-09-11,156.1,Bourbon,Belgica,12
L002541,F0116,2026-04-01,101.3,Caturra,Nacional,17
L002542,F0069,2025-07-26,157.4,Catimor,Alemania,11
L002543,F0006,2026-03-04,60.3,Catimor,Belgica,10
L002544,F0038,2025-06-19,144.4,Bourbon,Francia,20
L002545,F0113,2026-04-27,109.9,Caturra,Japon,10
L002546,F0059,2026-04-22,96.2,Catimor,Francia,16
L002547,F0022,2026-04-14,189.9,Caturra,Paises_Bajos,19
L002548,F0007,2025-06-14,79.0,Bourbon,Estados_Unidos,10
L002549,F0018,2026-06-12,121.2,Caturra,Alemania,7
L002550,F0102,2026-06-06,42.4,Caturra,Paises_Bajos,8
L002551,F0072,2025-07-07,114.2,Catimor,Paises_Bajos,20
L002552,F0087,2026-08-11,149.0,Geisha,Nacional,10
L002553,F0116,2026-07-28,122.5,Catimor,Nacional,19
L002554,F0112,2025-05-24,96.1,Caturra,Estados_Unidos,15
L002555,F0007,2026-08-08,171.6,Caturra,Estados_Unidos,12
L002556,F0034,2025-06-24,120.0,Bourbon,Francia,18
L002557,F0096,2025-07-12,103.1,Caturra,Alemania,13
L002558,F0111,2025-07-05,174.2,Caturra,Alemania,10
L002559,F0089,2025-07-07,213.8,Typica,Francia,5
L002560,F0038,2025-07-16,123.4,Caturra,Japon,6
L002561,F0118,2025-08-23,156.1,Catimor,Paises_Bajos,7
L002562,F0101,2026-08-14,55.0,Catimor,Alemania,15
L002563,F0085,2025-05-02,71.2,Geisha,Nacional,13
L002564,F0044,2026-04-02,153.1,Typica,Francia,9
L002565,F0006,2026-05-20,294.3,Bourbon,Paises_Bajos,18
L002566,F0069,2025-07-04,428.9,Geisha,Alemania,16
L002567,F0081,2026-08-08,159.0,Caturra,Paises_Bajos,11
L002568,F0112,2025-09-25,121.3,Bourbon,Belgica,6
L002569,F0119,2025-07-29,181.7,Bourbon,Estados_Unidos,15
L002570,F0101,2026-04-22,108.0,Caturra,Francia,5
L002571,F0068,2025-05-29,102.8,Geisha,Francia,9
L002572,F0047,2026-06-19,100.9,Caturra,Japon,7
L002573,F0102,2025-09-13,197.0,Catimor,Francia,20
L002574,F0018,2025-06-07,189.7,Typica,Estados_Unidos,17
L002575,F0003,2026-07-20,174.3,Typica,Francia,11
L002576,F0107,2025-08-26,89.5,Typica,Alemania,10
L002577,F0047,2026-08-17,318.7,Catimor,Nacional,9
L002578,F0043,2026-06-27,180.9,Caturra,Paises_Bajos,5
L002579,F0016,2026-07-10,125.4,Caturra,Alemania,19
L002580,F0091,2025-02-25,191.8,Typica,Estados_Unidos,14
L002581,F0055,2026-01-08,267.0,Catimor,Nacional,4
L002582,F0046,2025-03-28,261.4,Typica,Japon,5
L002583,F0090,2025-02-08,185.6,Catimor,Nacional,18
L002584,F0039,2026-03-30,156.3,Catimor,Japon,11
L002585,F0059,2025-08-31,72.9,Typica,Estados_Unidos,10
L002586,F0116,2026-04-30,58.2,Caturra,Alemania,8
L002587,F0080,2025-06-13,176.9,Caturra,Paises_Bajos,7
L002588,F0091,2026-04-01,119.0,Caturra,Belgica,5
L002589,F0051,2025-08-26,74.8,Typica,Belgica,10
L002590,F0087,2025-09-26,212.0,Caturra,Alemania,9
L002591,F0114,2025-08-11,141.1,Typica,Alemania,18
L002592,F0008,2025-07-23,175.8,Typica,Nacional,5
L002593,F0089,2025-04-09,134.8,Caturra,Francia,8
L002594,F0017,2026-04-13,134.2,Caturra,Paises_Bajos,6
L002595,F0093,2025-06-16,138.1,Typica,Alemania,6
L002596,F0111,2025-06-15,236.8,Caturra,Paises_Bajos,12
L002597,F0108,2026-02-01,105.4,Caturra,Belgica,8
L002598,F0076,2026-07-31,128.6,Catimor,Alemania,20
L002599,F0010,2025-07-21,110.9,Caturra,Estados_Unidos,17
L002600,F0003,2025-06-25,85.0,Caturra,Alemania,20
L002601,F0055,2026-08-17,107.4,Catimor,Japon,5
L002602,F0049,2025-06-28,209.5,Bourbon,Francia,11
L002603,F0085,2025-04-13,164.0,Caturra,Nacional,6
L002604,F0044,2026-07-28,136.6,Typica,Nacional,10
L002605,F0098,2025-06-05,64.7,Catimor,Paises_Bajos,5
L002606,F0071,2026-06-23,72.1,Caturra,Francia,20
L002607,F0019,2025-08-04,73.9,Bourbon,Belgica,17
L002608,F0060,2025-08-20,133.9,Bourbon,Alemania,18
L002609,F0087,2026-07-01,212.5,Typica,Francia,4
L002610,F0013,2025-08-10,312.4,Bourbon,Paises_Bajos,5
L002611,F0069,2025-06-27,257.8,Caturra,Nacional,9
L002612,F0086,2025-07-19,167.7,Geisha,Paises_Bajos,12
L002613,F0119,2026-04-25,187.7,Bourbon,Estados_Unidos,19
L002614,F0056,2026-04-17,159.6,Catimor,Paises_Bajos,15
L002615,F0116,2026-07-08,57.7,Catimor,Alemania,17
L002616,F0012,2025-07-02,166.2,Caturra,Francia,15
L002617,F0076,2025-08-31,186.2,Caturra,Japon,14
L002618,F0046,2025-05-04,209.7,Catimor,Alemania,17
L002619,F0099,2025-05-14,182.9,Bourbon,Nacional,9
L002620,F0038,2025-09-14,108.6,Caturra,Paises_Bajos,18
L002621,F0033,2026-05-24,51.1,Typica,Paises_Bajos,19
L002622,F0022,2025-09-19,228.2,Catimor,Nacional,4
L002623,F0006,2026-06-01,150.5,Caturra,Belgica,10
L002624,F0021,2025-12-16,122.4,Bourbon,Japon,17
L002625,F0120,2025-04-03,159.2,Caturra,Belgica,5
L002626,F0004,2026-05-22,89.6,Caturra,Paises_Bajos,17
L002627,F0085,2025-02-17,165.6,Caturra,Belgica,19
L002628,F0074,2025-07-29,65.3,Caturra,Estados_Unidos,14
L002629,F0056,2025-02-10,161.2,Caturra,Estados_Unidos,6
L002630,F0088,2025-05-10,34.9,Catimor,Belgica,9
L002631,F0047,2025-07-14,131.4,Catimor,Nacional,5
L002632,F0022,2026-02-11,87.6,Catimor,Paises_Bajos,11
L002633,F0022,2026-05-01,168.7,Caturra,Estados_Unidos,9
L002634,F0111,2025-04-06,70.9,Geisha,Belgica,16
L002635,F0047,2026-04-03,192.4,Caturra,Estados_Unidos,7
L002636,F0060,2026-06-02,125.1,Bourbon,Francia,20
L002637,F0085,2025-09-24,72.4,Bourbon,Paises_Bajos,14
L002638,F0038,2025-06-19,86.6,Caturra,Estados_Unidos,5
L002639,F0118,2026-08-04,124.0,Catimor,Japon,10
L002640,F0017,2025-09-30,331.7,Catimor,Nacional,7
L002641,F0009,2025-05-09,371.5,Geisha,Estados_Unidos,5
L002642,F0059,2026-06-24,80.5,Typica,Estados_Unidos,17
L002643,F0025,2025-04-29,213.2,Geisha,Alemania,20
L002644,F0113,2026-07-04,216.4,Caturra,Alemania,8
L002645,F0060,2026-04-10,106.3,Bourbon,Estados_Unidos,11
L002646,F0091,2025-08-20,101.5,Caturra,Alemania,9
L002647,F0002,2026-04-15,210.3,Bourbon,Francia,20
L002648,F0017,2025-09-03,88.8,Bourbon,Paises_Bajos,7
L002649,F0050,2025-06-03,54.5,Catimor,Japon,8
L002650,F0104,2026-08-22,153.5,Geisha,Paises_Bajos,16
L002651,F0116,2025-07-11,101.0,Typica,Estados_Unidos,18
L002652,F0109,2026-06-27,116.5,Typica,Estados_Unidos,12
L002653,F0016,2025-11-08,159.3,Catimor,Alemania,6
L002654,F0019,2026-07-07,233.7,Bourbon,Alemania,20
L002655,F0103,2025-06-23,101.3,Catimor,Francia,10
L002656,F0085,2026-08-31,218.5,Typica,Alemania,18
L002657,F0024,2026-06-07,211.7,Caturra,Estados_Unidos,19
L002658,F0029,2025-09-04,107.6,Catimor,Estados_Unidos,19
L002659,F0103,2025-09-02,134.8,Catimor,Estados_Unidos,19
L002660,F0004,2025-09-22,74.4,Typica,Nacional,6
L002661,F0069,2025-06-10,178.2,Typica,Alemania,5
L002662,F0012,2026-06-16,365.8,Typica,Alemania,4
L002663,F0006,2025-07-27,79.6,Typica,Nacional,7
L002664,F0118,2025-08-20,184.9,Bourbon,Alemania,17
L002665,F0034,2025-08-09,62.9,Caturra,Alemania,18
L002666,F0047,2025-06-09,121.6,Bourbon,Belgica,4
L002667,F0043,2025-09-11,107.1,Catimor,Alemania,11
L002668,F0033,2026-07-02,138.5,Catimor,Estados_Unidos,19
L002669,F0111,2026-03-21,107.8,Catimor,Estados_Unidos,13
L002670,F0108,2026-05-27,184.1,Typica,Nacional,4
L002671,F0105,2025-05-06,267.9,Catimor,Francia,4
L002672,F0110,2026-05-05,124.4,Caturra,Paises_Bajos,13
L002673,F0029,2025-04-22,75.7,Catimor,Francia,9
L002674,F0106,2025-09-20,108.0,Catimor,Paises_Bajos,20
L002675,F0085,2025-09-05,82.0,Typica,Francia,12
L002676,F0116,2026-04-28,109.9,Typica,Estados_Unidos,9
L002677,F0002,2026-05-25,90.1,Typica,Francia,15
L002678,F0002,2025-04-09,112.4,Caturra,Belgica,4
L002679,F0118,2025-07-17,105.1,Bourbon,Nacional,20
L002680,F0086,2026-04-07,215.0,Caturra,Japon,10
L002681,F0098,2025-08-31,38.8,Caturra,Estados_Unidos,12
L002682,F0023,2026-08-17,53.7,Typica,Francia,5
L002683,F0095,2025-09-23,105.7,Bourbon,Francia,4
L002684,F0006,2026-04-05,29.7,Caturra,Francia,10
L002685,F0054,2026-06-23,199.0,Caturra,Paises_Bajos,10
L002686,F0038,2026-02-17,163.2,Catimor,Estados_Unidos,8
L002687,F0037,2025-04-15,81.6,Bourbon,Alemania,6
L002688,F0044,2025-04-16,141.2,Bourbon,Paises_Bajos,10
L002689,F0002,2025-05-07,176.3,Catimor,Francia,14
L002690,F0037,2026-08-10,48.0,Caturra,Japon,19
L002691,F0054,2026-04-11,140.1,Bourbon,Belgica,7
L002692,F0045,2025-06-23,203.9,Catimor,Francia,14
L002693,F0003,2026-07-07,149.9,Bourbon,Francia,19
L002694,F0002,2025-08-11,155.1,Typica,Belgica,15
L002695,F0076,2026-05-20,108.5,Caturra,Alemania,12
L002696,F0070,2026-06-16,178.9,Geisha,Alemania,14
L002697,F0007,2026-06-09,44.9,Caturra,Belgica,16
L002698,F0081,2025-08-23,176.2,Bourbon,Paises_Bajos,20
L002699,F0044,2025-01-22,53.5,Caturra,Francia,14
L002700,F0025,2026-08-21,199.8,Bourbon,Belgica,10
L002701,F0028,2025-08-02,125.9,Catimor,Alemania,20
L002702,F0083,2026-06-22,208.0,Catimor,Belgica,7
L002703,F0055,2025-04-03,181.2,Caturra,Nacional,16
L002704,F0066,2025-04-29,249.5,Bourbon,Japon,7
L002705,F0006,2026-05-01,152.1,Typica,Belgica,9
L002706,F0025,2025-04-01,90.0,Typica,Japon,11
L002707,F0085,2025-06-19,134.2,Bourbon,Alemania,17
L002708,F0023,2026-08-17,152.5,Caturra,Francia,14
L002709,F0003,2025-12-04,67.5,Catimor,Estados_Unidos,16
L002710,F0067,2026-08-17,72.0,Catimor,Belgica,7
L002711,F0119,2025-05-30,176.3,Catimor,Belgica,12
L002712,F0099,2026-03-18,214.9,Geisha,Paises_Bajos,14
L002713,F0103,2026-04-17,225.4,Geisha,Belgica,13
L002714,F0008,2025-09-06,89.2,Caturra,Paises_Bajos,10
L002715,F0080,2025-08-03,178.4,Typica,Japon,20
L002716,F0102,2026-04-04,282.6,Bourbon,Paises_Bajos,4
L002717,F0075,2025-09-24,71.0,Catimor,Estados_Unidos,19
L002718,F0086,2026-05-03,239.1,Caturra,Estados_Unidos,15
L002719,F0043,2025-07-11,131.7,Bourbon,Francia,19
L002720,F0104,2025-09-06,168.0,Typica,Alemania,8
L002721,F0060,2025-06-04,47.3,Catimor,Estados_Unidos,4
L002722,F0078,2026-04-14,153.8,Catimor,Alemania,12
L002723,F0043,2025-08-24,119.8,Catimor,Estados_Unidos,4
L002724,F0038,2025-11-26,79.4,Catimor,Francia,10
L002725,F0008,2026-04-30,181.2,Typica,Francia,15
L002726,F0025,2026-07-11,66.1,Caturra,Estados_Unidos,12
L002727,F0085,2025-05-21,47.7,Typica,Francia,13
L002728,F0007,2026-04-15,125.5,Bourbon,Alemania,20
L002729,F0091,2026-01-24,108.0,Bourbon,Alemania,16
L002730,F0064,2026-07-14,187.5,Caturra,Paises_Bajos,16
L002731,F0114,2026-04-24,106.0,Catimor,Nacional,11
L002732,F0029,2025-02-07,125.6,Caturra,Paises_Bajos,4
L002733,F0034,2025-05-09,41.2,Bourbon,Alemania,10
L002734,F0005,2025-06-23,92.1,Bourbon,Francia,6
L002735,F0114,2025-09-22,116.5,Catimor,Estados_Unidos,15
L002736,F0013,2025-09-30,50.6,Caturra,Alemania,8
L002737,F0067,2026-04-23,77.4,Caturra,Nacional,18
L002738,F0021,2025-05-09,196.0,Typica,Alemania,4
L002739,F0020,2025-06-04,135.1,Caturra,Alemania,18
L002740,F0098,2025-10-20,200.6,Caturra,Alemania,15
L002741,F0031,2025-08-15,104.8,Caturra,Estados_Unidos,9
L002742,F0073,2026-06-14,136.0,Caturra,Estados_Unidos,12
L002743,F0051,2025-06-27,129.9,Catimor,Nacional,12
L002744,F0033,2025-09-20,128.1,Catimor,Alemania,7
L002745,F0098,2025-07-18,67.7,Catimor,Estados_Unidos,6
L002746,F0072,2026-06-28,109.3,Catimor,Estados_Unidos,5
L002747,F0063,2025-04-08,98.6,Caturra,Alemania,14
L002748,F0108,2025-12-14,68.7,Bourbon,Japon,20
L002749,F0045,2026-04-30,126.1,Typica,Francia,12
L002750,F0018,2026-04-29,107.6,Bourbon,Francia,11
L002751,F0021,2025-06-28,48.6,Caturra,Francia,19
L002752,F0026,2026-08-12,324.6,Typica,Belgica,10
L002753,F0087,2026-05-03,321.1,Caturra,Alemania,5
L002754,F0093,2025-05-16,225.0,Catimor,Alemania,8
L002755,F0110,2026-05-30,118.2,Typica,Belgica,19
L002756,F0005,2025-08-04,83.4,Typica,Estados_Unidos,17
L002757,F0086,2025-09-03,190.3,Typica,Japon,16
L002758,F0061,2025-04-20,143.1,Catimor,Estados_Unidos,14
L002759,F0072,2025-03-31,114.6,Typica,Paises_Bajos,5
L002760,F0050,2026-08-13,106.7,Caturra,Paises_Bajos,15
L002761,F0040,2025-08-20,65.8,Caturra,Japon,6
L002762,F0089,2026-05-17,116.2,Caturra,Alemania,7
L002763,F0003,2025-04-05,86.8,Geisha,Estados_Unidos,10
L002764,F0044,2025-08-05,216.9,Caturra,Alemania,9
L002765,F0023,2026-07-23,78.1,Bourbon,Alemania,19
L002766,F0116,2025-04-12,72.3,Catimor,Francia,20
L002767,F0061,2026-07-17,100.2,Caturra,Alemania,8
L002768,F0081,2025-06-03,89.1,Caturra,Francia,4
L002769,F0010,2025-10-07,64.0,Bourbon,Nacional,9
L002770,F0026,2026-05-18,54.6,Geisha,Japon,5
L002771,F0120,2025-04-01,160.1,Catimor,Alemania,13
L002772,F0040,2026-05-23,61.7,Catimor,Belgica,14
L002773,F0028,2025-08-04,239.0,Geisha,Alemania,7
L002774,F0095,2026-04-05,55.0,Bourbon,Paises_Bajos,15
L002775,F0103,2026-03-23,272.8,Caturra,Francia,4
L002776,F0078,2025-07-14,135.0,Bourbon,Alemania,19
L002777,F0006,2026-06-11,111.9,Geisha,Alemania,17
L002778,F0002,2025-06-13,112.8,Geisha,Alemania,20
L002779,F0055,2026-04-12,212.4,Bourbon,Estados_Unidos,11
L002780,F0075,2025-09-21,199.5,Bourbon,Alemania,16
L002781,F0008,2025-09-27,155.5,Caturra,Nacional,16
L002782,F0025,2026-08-27,37.3,Bourbon,Francia,16
L002783,F0010,2026-05-19,127.2,Typica,Japon,13
L002784,F0119,2025-07-21,97.2,Bourbon,Alemania,15
L002785,F0066,2026-07-27,79.3,Catimor,Nacional,19
L002786,F0049,2025-04-21,95.6,Caturra,Francia,4
L002787,F0077,2025-04-07,104.8,Caturra,Alemania,8
L002788,F0096,2026-06-23,321.3,Caturra,Paises_Bajos,5
L002789,F0084,2025-09-15,94.7,Bourbon,Belgica,4
L002790,F0081,2025-04-14,158.1,Bourbon,Alemania,6
L002791,F0090,2025-05-17,84.7,Catimor,Estados_Unidos,17
L002792,F0074,2026-04-17,160.8,Caturra,Japon,15
L002793,F0047,2026-07-29,99.0,Caturra,Belgica,9
L002794,F0055,2025-03-14,101.8,Caturra,Estados_Unidos,7
L002795,F0112,2025-05-26,108.8,Caturra,Alemania,20
L002796,F0077,2026-08-07,303.2,Bourbon,Alemania,14
L002797,F0112,2026-07-16,257.0,Typica,Belgica,4
L002798,F0104,2025-05-02,137.0,Geisha,Alemania,18
L002799,F0073,2026-06-17,103.5,Bourbon,Alemania,11
L002800,F0025,2025-06-01,135.3,Catimor,Francia,6
L002801,F0031,2025-05-11,293.1,Caturra,Francia,14
L002802,F0059,2025-06-11,126.4,Catimor,Francia,18
L002803,F0066,2026-04-22,84.7,Catimor,Alemania,11
L002804,F0074,2025-05-27,72.2,Caturra,Francia,11
L002805,F0089,2026-06-28,71.8,Caturra,Estados_Unidos,10
L002806,F0010,2025-05-29,88.0,Caturra,Estados_Unidos,18
L002807,F0069,2025-05-23,39.1,Caturra,Paises_Bajos,7
L002808,F0049,2025-08-17,111.6,Caturra,Estados_Unidos,8
L002809,F0050,2026-06-23,100.6,Catimor,Belgica,19
L002810,F0071,2026-07-11,382.6,Caturra,Nacional,11
L002811,F0038,2026-08-25,212.0,Typica,Alemania,18
L002812,F0022,2026-05-05,216.9,Catimor,Paises_Bajos,6
L002813,F0120,2026-05-15,81.5,Caturra,Alemania,9
L002814,F0054,2026-08-12,56.4,Geisha,Estados_Unidos,10
L002815,F0038,2026-08-17,306.6,Geisha,Nacional,17
L002816,F0056,2025-04-05,54.0,Geisha,Francia,18
L002817,F0060,2026-06-26,123.8,Typica,Estados_Unidos,14
L002818,F0020,2025-01-14,231.3,Bourbon,Estados_Unidos,16
L002819,F0120,2025-01-09,340.0,Caturra,Estados_Unidos,19
L002820,F0022,2025-11-08,106.4,Bourbon,Belgica,9
L002821,F0080,2025-09-10,132.0,Caturra,Estados_Unidos,12
L002822,F0004,2026-04-25,216.9,Catimor,Estados_Unidos,5
L002823,F0050,2025-09-22,163.4,Catimor,Alemania,19
L002824,F0030,2026-03-01,90.9,Typica,Estados_Unidos,12
L002825,F0023,2025-05-30,73.1,Caturra,Francia,20
L002826,F0108,2026-07-27,171.8,Catimor,Paises_Bajos,5
L002827,F0042,2025-08-04,52.9,Caturra,Belgica,15
L002828,F0060,2026-04-28,117.2,Caturra,Japon,18
L002829,F0051,2026-07-18,104.8,Caturra,Francia,12
L002830,F0029,2025-09-26,293.8,Bourbon,Alemania,20
L002831,F0010,2026-08-23,224.9,Caturra,Nacional,9
L002832,F0093,2025-04-02,156.8,Geisha,Paises_Bajos,9
L002833,F0120,2025-05-28,233.6,Typica,Paises_Bajos,7
L002834,F0021,2026-08-22,28.2,Caturra,Belgica,8
L002835,F0020,2025-05-03,190.1,Caturra,Belgica,7
L002836,F0069,2025-09-07,95.2,Caturra,Japon,4
L002837,F0090,2026-07-17,99.5,Caturra,Alemania,7
L002838,F0004,2025-06-17,165.5,Bourbon,Estados_Unidos,7
L002839,F0091,2026-05-26,145.0,Caturra,Alemania,18
L002840,F0020,2025-07-08,191.6,Caturra,Alemania,5
L002841,F0063,2026-04-22,153.4,Catimor,Francia,18
L002842,F0056,2025-04-02,111.8,Typica,Francia,9
L002843,F0091,2026-08-01,143.3,Bourbon,Francia,7
L002844,F0087,2025-05-20,37.8,Bourbon,Nacional,7
L002845,F0039,2026-04-24,121.6,Catimor,Nacional,8
L002846,F0026,2026-05-24,134.7,Typica,Belgica,19
L002847,F0069,2025-12-22,156.0,Caturra,Alemania,19
L002848,F0024,2026-06-08,219.6,Caturra,Francia,16
L002849,F0003,2025-12-10,309.7,Bourbon,Nacional,18
L002850,F0049,2025-08-27,100.2,Typica,Estados_Unidos,8
L002851,F0087,2026-06-26,192.7,Typica,Francia,17
L002852,F0064,2025-04-09,158.4,Catimor,Belgica,8
L002853,F0116,2025-09-24,112.1,Typica,Francia,9
L002854,F0061,2025-04-24,69.7,Typica,Paises_Bajos,16
L002855,F0029,2025-07-25,93.5,Typica,Francia,15
L002856,F0023,2025-06-29,69.0,Typica,Alemania,11
L002857,F0003,2025-06-11,154.0,Caturra,Paises_Bajos,4
L002858,F0089,2026-06-05,141.6,Geisha,Nacional,10
L002859,F0083,2026-08-19,160.4,Caturra,Belgica,15
L002860,F0120,2025-06-09,189.0,Typica,Francia,9
L002861,F0072,2026-08-15,133.1,Caturra,Francia,7
L002862,F0004,2025-07-22,163.7,Bourbon,Francia,12
L002863,F0051,2025-08-07,194.5,Bourbon,Belgica,15
L002864,F0067,2025-07-02,93.4,Caturra,Paises_Bajos,15
L002865,F0005,2026-07-06,64.6,Caturra,Nacional,18
L002866,F0039,2026-05-16,125.7,Bourbon,Paises_Bajos,11
L002867,F0110,2025-05-26,179.5,Bourbon,Japon,15
L002868,F0029,2026-02-26,198.1,Catimor,Estados_Unidos,11
L002869,F0072,2025-09-06,156.6,Catimor,Francia,13
L002870,F0029,2025-07-17,178.1,Caturra,Japon,19
L002871,F0020,2025-08-10,157.6,Typica,Belgica,5
L002872,F0009,2025-06-17,64.9,Caturra,Japon,7
L002873,F0074,2025-09-10,124.4,Caturra,Francia,6
L002874,F0082,2026-06-03,175.3,Geisha,Estados_Unidos,11
L002875,F0112,2026-04-03,122.0,Bourbon,Francia,12
L002876,F0083,2025-08-20,83.2,Caturra,Alemania,18
L002877,F0071,2026-06-05,149.5,Typica,Alemania,12
L002878,F0073,2026-03-03,125.2,Catimor,Francia,4
L002879,F0007,2026-07-26,123.6,Catimor,Belgica,19
L002880,F0054,2025-06-16,160.3,Geisha,Francia,19
L002881,F0006,2025-11-07,138.5,Bourbon,Belgica,16
L002882,F0043,2025-01-19,79.8,Caturra,Paises_Bajos,16
L002883,F0120,2025-07-06,47.9,Caturra,Alemania,10
L002884,F0116,2026-04-28,35.3,Caturra,Nacional,13
L002885,F0088,2025-06-24,216.1,Bourbon,Paises_Bajos,19
L002886,F0045,2026-01-28,98.2,Bourbon,Japon,5
L002887,F0003,2025-09-19,59.2,Caturra,Paises_Bajos,16
L002888,F0039,2025-09-29,82.4,Caturra,Alemania,9
L002889,F0008,2026-08-09,120.6,Bourbon,Francia,12
L002890,F0034,2026-05-21,277.3,Typica,Francia,6
L002891,F0002,2026-03-13,265.4,Bourbon,Alemania,5
L002892,F0028,2025-04-21,68.8,Caturra,Alemania,13
L002893,F0049,2025-08-04,141.2,Bourbon,Alemania,10
L002894,F0010,2026-07-10,227.4,Typica,Nacional,8
L002895,F0045,2025-08-19,178.9,Geisha,Alemania,6
L002896,F0022,2025-08-08,140.3,Typica,Francia,7
L002897,F0004,2025-04-23,97.5,Caturra,Belgica,10
L002898,F0091,2025-04-07,62.0,Bourbon,Belgica,16
L002899,F0029,2025-07-21,118.3,Typica,Paises_Bajos,7
L002900,F0073,2026-06-16,58.8,Bourbon,Nacional,4
L002901,F0051,2025-09-10,180.3,Geisha,Francia,5
L002902,F0018,2025-06-04,131.5,Bourbon,Belgica,16
L002903,F0074,2026-06-18,136.1,Caturra,Alemania,9
L002904,F0096,2026-02-21,117.6,Typica,Estados_Unidos,18
L002905,F0056,2026-05-24,166.7,Caturra,Alemania,12
L002906,F0104,2026-07-25,174.6,Catimor,Nacional,14
L002907,F0083,2026-05-08,158.1,Geisha,Nacional,14
L002908,F0001,2026-04-26,167.5,Typica,Estados_Unidos,8
L002909,F0067,2025-05-08,181.3,Caturra,Estados_Unidos,17
L002910,F0099,2026-04-15,199.1,Catimor,Francia,16
L002911,F0119,2026-05-11,139.5,Catimor,Alemania,5
L002912,F0070,2025-02-02,98.9,Catimor,Alemania,11
L002913,F0024,2026-05-13,103.9,Catimor,Japon,11
L002914,F0026,2026-05-14,81.1,Catimor,Paises_Bajos,5
L002915,F0072,2026-07-22,208.1,Typica,Estados_Unidos,13
L002916,F0069,2026-04-03,135.7,Catimor,Alemania,15
L002917,F0077,2026-08-30,166.3,Caturra,Nacional,18
L002918,F0004,2026-05-30,49.6,Catimor,Nacional,7
L002919,F0050,2026-05-30,119.5,Catimor,Estados_Unidos,19
L002920,F0061,2025-09-05,155.4,Typica,Alemania,19
L002921,F0106,2026-05-18,35.0,Caturra,Francia,7
L002922,F0111,2025-12-27,69.6,Catimor,Japon,10
L002923,F0111,2026-06-14,123.1,Bourbon,Belgica,12
L002924,F0053,2026-05-04,261.9,Bourbon,Estados_Unidos,11
L002925,F0101,2025-08-19,72.8,Catimor,Alemania,6
L002926,F0001,2025-04-26,80.1,Geisha,Belgica,20
L002927,F0095,2025-05-23,75.7,Catimor,Alemania,6
L002928,F0005,2026-06-04,128.8,Typica,Estados_Unidos,8
L002929,F0118,2026-08-20,111.4,Caturra,Estados_Unidos,5
L002930,F0025,2025-11-10,394.6,Bourbon,Estados_Unidos,6
L002931,F0012,2025-03-03,101.4,Catimor,Paises_Bajos,8
L002932,F0080,2025-02-16,140.7,Caturra,Belgica,9
L002933,F0085,2026-07-07,135.2,Catimor,Paises_Bajos,11
L002934,F0013,2025-09-11,115.9,Geisha,Nacional,12
L002935,F0064,2025-07-18,137.6,Caturra,Estados_Unidos,4
L002936,F0022,2026-08-20,148.1,Catimor,Belgica,14
L002937,F0009,2025-06-08,130.9,Typica,Nacional,20
L002938,F0118,2025-07-10,75.2,Catimor,Alemania,11
L002939,F0018,2026-05-29,115.1,Bourbon,Alemania,9
L002940,F0096,2026-05-23,187.0,Catimor,Paises_Bajos,15
L002941,F0086,2026-07-27,282.5,Caturra,Francia,5
L002942,F0012,2026-03-25,130.5,Caturra,Alemania,17
L002943,F0061,2026-08-16,169.5,Catimor,Japon,19
L002944,F0044,2025-06-03,58.0,Bourbon,Francia,18
L002945,F0078,2025-09-25,116.9,Catimor,Alemania,13
L002946,F0078,2026-05-09,84.3,Bourbon,Belgica,4
L002947,F0038,2025-06-01,67.2,Bourbon,Francia,16
L002948,F0049,2026-07-08,44.6,Catimor,Belgica,19
L002949,F0004,2025-04-01,122.9,Caturra,Nacional,15
L002950,F0016,2025-08-02,119.5,Caturra,Estados_Unidos,5
L002951,F0114,2026-05-19,138.0,Bourbon,Belgica,15
