lote_id,excede_umbral_carbendazim,excede_umbral_cipermetrina,excede_umbral_clorpirifos,excede_umbral_glifosato,is_detectado_carbendazim,is_detectado_cipermetrina,is_detectado_clorpirifos,is_detectado_glifosato,ppm_detectado_carbendazim,ppm_detectado_clorpirifos,ppm_detectado_glifosato,n_kits_excedidos,n_kits_detectados,lote_contaminado
L002383,0,0,0,0,0,0,0,0,0.00308,0.0,0.0,0,0,0
L002384,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002385,0,0,0,0,1,0,1,0,0.0297,0.02144,0.00767,0,2,0
L002386,0,0,1,0,0,0,1,1,0.0,0.10726,0.02178,1,2,1
L002387,0,0,0,0,0,0,0,0,0.0,0.00138,0.0,0,0,0
L002388,0,0,0,0,0,0,0,0,0.00439,0.0022,0.00724,0,0,0
L002389,0,0,0,0,1,0,0,1,0.08817,0.00068,0.04225,0,2,0
L002390,0,0,0,0,1,0,0,0,0.03011,0.00055,0.0,0,1,0
L002391,0,0,0,0,1,0,0,1,0.01184,9e-05,0.01917,0,2,0
L002392,0,0,1,0,0,0,1,1,0.00469,0.22017,0.01885,1,2,1
L002393,0,0,0,0,0,0,1,0,0.00403,0.00865,0.0,0,1,0
L002394,0,0,0,0,0,0,0,0,0.00214,0.00054,0.00015,0,0,0
L002395,0,0,1,0,0,0,1,1,0.00462,0.05987,0.03786,1,2,1
L002396,0,0,0,0,0,0,0,1,5e-05,0.00184,0.05771,0,1,0
L002397,0,0,0,0,0,0,1,1,0.0,0.01941,0.04951,0,2,0
L002398,0,0,0,0,0,0,0,0,0.0,0.00036,0.0,0,0,0
L002399,0,0,1,0,0,0,1,1,0.00478,0.10132,0.02473,1,2,1
L002400,0,0,0,0,1,0,1,0,0.03424,0.01131,0.00688,0,2,0
L002401,0,0,0,0,0,0,0,0,0.00489,0.0013,0.00418,0,0,0
L002402,0,0,0,0,0,0,0,0,0.00365,0.0011,0.00119,0,0,0
L002403,0,1,0,0,0,1,1,1,0.0,0.03209,0.06783,1,3,1
L002404,0,0,0,0,0,0,0,0,0.00935,0.0,0.0,0,0,0
L002405,0,0,0,0,0,0,0,0,0.00149,0.0,0.0,0,0,0
L002406,0,0,1,0,0,0,1,1,0.00968,0.05272,0.04118,1,2,1
L002407,0,0,0,0,1,0,1,1,0.01822,0.01459,0.03394,0,3,0
L002408,0,0,0,0,0,0,1,0,0.00397,0.01441,0.00515,0,1,0
L002409,0,0,1,0,1,0,1,0,0.0223,0.45446,0.0,1,2,1
L002410,0,0,1,1,1,0,1,1,0.01779,0.60887,0.94552,2,3,1
L002411,0,0,0,0,0,0,1,1,0.00417,0.0353,0.04488,0,2,0
L002412,0,0,0,0,0,0,0,0,0.00499,0.0,0.00338,0,0,0
L002413,0,0,0,0,1,0,1,0,0.02317,0.01337,0.0,0,2,0
L002414,0,1,1,1,0,1,1,1,0.0,0.1389,0.37107,3,3,1
L002415,0,0,0,0,1,0,0,1,0.09865,0.00211,0.06993,0,2,0
L002416,0,0,0,0,1,0,0,1,0.02578,0.0,0.0131,0,2,0
L002417,0,0,0,0,0,0,0,0,0.00293,0.0,0.0,0,0,0
L002418,0,0,0,0,0,0,0,0,0.00461,0.0,0.00526,0,0,0
L002419,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002420,0,0,0,0,0,0,0,0,0.0,0.0021,0.0,0,0,0
L002421,0,0,0,0,1,0,0,0,0.05224,0.0,0.0,0,1,0
L002422,0,0,0,0,1,0,1,1,0.01671,0.02002,0.01006,0,3,0
L002423,0,0,1,0,1,0,1,1,0.01676,0.05999,0.02156,1,3,1
L002424,0,0,0,0,0,0,0,1,0.00557,0.0,0.08164,0,1,0
L002425,0,0,0,0,0,0,1,0,0.00233,0.02172,0.00115,0,1,0
L002426,0,1,0,0,1,1,0,1,0.04016,0.00223,0.07818,1,3,1
L002427,0,0,0,0,1,0,1,0,0.08475,0.03565,0.00282,0,2,0
L002428,0,0,0,0,1,0,0,1,0.04826,0.00251,0.03205,0,2,0
L002429,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002430,0,1,0,0,1,1,1,1,0.03696,0.02966,0.0115,1,4,1
L002431,0,0,0,0,0,0,0,1,0.00515,0.00043,0.01517,0,1,0
L002432,0,0,0,0,0,0,0,0,0.00217,0.0,0.00305,0,0,0
L002433,0,0,0,0,0,0,0,0,0.00452,0.0,0.0,0,0,0
L002434,0,0,0,0,0,0,1,0,0.00305,0.01265,0.0,0,1,0
L002435,0,0,0,0,1,0,1,1,0.01732,0.02644,0.03733,0,3,0
L002436,0,0,0,0,1,0,0,1,0.01464,0.00048,0.02131,0,2,0
L002437,1,0,0,0,1,0,1,1,0.14045,0.02759,0.01379,1,3,1
L002438,0,0,0,0,0,0,1,1,0.00557,0.00773,0.03862,0,2,0
L002439,0,0,0,0,1,0,0,0,0.03656,0.00127,0.00113,0,1,0
L002440,0,0,0,0,0,0,0,0,0.00323,0.00107,0.00236,0,0,0
L002441,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0,0,0
L002442,0,1,0,0,0,1,0,1,0.00127,0.0,0.04688,1,2,1
L002443,0,1,0,0,1,1,0,0,0.03398,0.00028,0.00549,1,2,1
L002444,0,0,0,0,0,0,0,1,0.0,0.0,0.04324,0,1,0
L002445,0,0,0,0,1,0,1,0,0.05229,0.01263,0.00595,0,2,0
L002446,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002447,0,0,0,0,0,0,0,1,0.0,0.00142,0.01791,0,1,0
L002448,0,1,0,0,0,1,1,0,0.00583,0.02668,0.00907,1,2,1
L002449,0,0,0,0,1,0,0,1,0.01432,0.00126,0.06279,0,2,0
L002450,0,0,0,1,0,0,1,1,0.00964,0.02601,0.19033,1,2,1
L002451,0,0,0,0,0,0,0,1,0.0,0.0,0.02348,0,1,0
L002452,0,1,0,0,0,1,0,0,0.00132,0.00245,0.00171,1,1,1
L002453,0,0,0,0,1,0,0,0,0.0161,0.00323,0.0,0,1,0
L002454,0,0,0,1,0,0,0,1,0.00268,0.0,0.17984,1,1,1
L002455,0,0,0,0,0,0,0,1,0.0015,0.00126,0.04069,0,1,0
L002456,0,0,0,0,0,0,1,1,0.00241,0.02596,0.0121,0,2,0
L002457,0,0,0,0,0,0,0,0,0.00712,0.00228,0.0,0,0,0
L002458,0,0,0,0,0,0,0,0,0.00488,0.00063,0.0,0,0,0
L002459,0,0,0,0,0,0,1,1,0.00341,0.01786,0.03565,0,2,0
L002460,0,0,0,0,0,0,0,0,0.0,0.00157,0.00113,0,0,0
L002461,0,1,0,0,1,1,1,1,0.0168,0.03381,0.04675,1,4,1
L002462,0,0,0,0,0,0,0,0,0.00277,0.0,0.00357,0,0,0
L002463,0,0,0,0,0,0,0,0,0.00333,0.0,0.00478,0,0,0
L002464,0,0,0,0,1,0,1,0,0.01193,0.04428,0.0,0,2,0
L002465,1,0,0,1,1,0,1,1,0.10016,0.03969,0.16379,2,3,1
L002466,0,0,0,0,1,0,0,0,0.01538,0.00049,0.0,0,1,0
L002467,0,0,0,0,0,0,0,0,0.00143,0.00057,0.0,0,0,0
L002468,0,1,0,0,1,1,0,0,0.04838,0.00496,0.0058,1,2,1
L002469,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002470,0,0,0,0,0,0,0,0,0.0,0.0035,0.0,0,0,0
L002471,0,0,0,0,0,0,0,0,0.00594,0.0,0.00286,0,0,0
L002472,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002473,0,0,0,0,0,0,0,0,0.0005,0.00135,0.0,0,0,0
L002474,0,0,0,0,0,0,0,0,0.00398,0.0,0.00024,0,0,0
L002475,0,0,0,0,0,0,0,1,0.00046,0.00045,0.01252,0,1,0
L002476,0,0,0,0,1,0,1,1,0.02793,0.01578,0.05248,0,3,0
L002477,0,0,0,0,0,0,0,0,0.0,0.00121,0.00278,0,0,0
L002478,0,1,0,0,0,1,1,1,0.0,0.03609,0.07338,1,3,1
L002479,0,0,0,0,0,0,0,0,0.00123,0.0,0.0,0,0,0
L002480,0,0,0,0,0,0,1,0,0.0,0.0164,0.0,0,1,0
L002481,0,0,0,0,0,0,1,1,0.0,0.02756,0.01867,0,2,0
L002482,0,0,0,0,0,0,0,0,0.00306,0.0,0.0,0,0,0
L002483,0,0,0,0,1,0,0,0,0.01054,0.00074,0.00395,0,1,0
L002484,0,0,1,0,0,0,1,1,0.0,0.09836,0.04297,1,2,1
L002485,0,0,0,0,1,0,0,0,0.01676,0.0,0.0,0,1,0
L002486,0,0,0,0,0,0,1,1,0.0,0.01039,0.09879,0,2,0
L002487,0,0,1,0,0,0,1,1,0.00266,0.0745,0.04304,1,2,1
L002488,0,0,0,0,0,0,0,0,0.0,6e-05,0.00772,0,0,0
L002489,0,0,1,0,0,0,1,0,0.0,0.10881,0.00093,1,1,1
L002490,0,0,0,0,1,0,0,0,0.01503,0.0,0.0,0,1,0
L002491,0,1,0,0,1,1,1,1,0.04213,0.01274,0.01067,1,4,1
L002492,0,0,0,0,1,0,0,1,0.02944,0.0,0.0368,0,2,0
L002493,0,0,0,0,0,0,0,0,0.0014,0.0,0.0,0,0,0
L002494,0,1,0,0,0,1,1,1,0.00222,0.00639,0.04957,1,3,1
L002495,0,0,0,0,1,0,0,0,0.06077,0.0,0.00933,0,1,0
L002496,0,0,0,0,0,0,0,0,0.0,0.00127,0.00101,0,0,0
L002497,0,0,0,0,0,0,0,0,0.0,0.0,0.00275,0,0,0
L002498,1,0,0,1,1,0,0,1,0.3718,8e-05,0.72959,2,2,1
L002499,0,0,0,0,0,0,0,1,0.00081,0.003,0.01216,0,1,0
L002500,0,0,0,0,0,0,0,0,0.00232,0.0,0.0,0,0,0
L002501,0,0,0,0,0,0,0,0,0.00341,0.0,0.00849,0,0,0
L002502,0,0,0,0,0,0,0,0,0.0,0.00053,0.0,0,0,0
L002503,0,0,0,0,0,0,0,1,0.00705,0.0,0.01631,0,1,0
L002504,0,0,1,1,0,0,1,1,0.0,0.41595,0.41641,2,2,1
L002505,0,0,0,0,0,0,0,0,0.0,0.0,0.00156,0,0,0
L002506,0,1,0,1,1,1,1,1,0.02549,0.00686,0.15519,2,4,1
L002507,0,0,0,0,0,0,1,1,0.0,0.00981,0.03859,0,2,0
L002508,0,0,0,0,0,0,1,0,0.00243,0.02225,0.00684,0,1,0
L002509,0,0,0,0,0,0,0,0,0.00089,0.00067,0.00738,0,0,0
L002510,0,1,0,0,0,1,0,0,0.0067,0.0022,0.0,1,1,1
L002511,0,0,0,0,0,0,1,1,0.00333,0.04733,0.09547,0,2,0
L002512,0,0,0,0,0,0,1,1,0.00399,0.03023,0.03487,0,2,0
L002513,0,0,0,0,0,0,0,0,0.00076,0.0,0.00252,0,0,0
L002514,0,0,1,1,1,0,1,1,0.01147,0.08978,0.43057,2,3,1
L002515,0,0,0,0,0,0,1,0,0.0,0.00567,0.0,0,1,0
L002516,0,0,0,0,0,0,0,0,0.00188,0.00121,0.00215,0,0,0
L002517,0,0,0,0,0,0,0,0,0.0,0.0,0.00562,0,0,0
L002518,0,0,0,0,1,0,1,0,0.02058,0.01531,0.00454,0,2,0
L002519,0,0,0,0,0,0,0,0,0.0,0.0,0.00942,0,0,0
L002520,0,0,0,0,1,0,0,0,0.04791,0.0,0.00016,0,1,0
L002521,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L002522,0,0,0,0,1,0,1,1,0.04314,0.01948,0.05529,0,3,0
L002523,0,0,0,0,0,0,0,0,0.0,0.0,0.00916,0,0,0
L002524,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002525,0,0,0,0,1,0,1,1,0.06039,0.01535,0.08157,0,3,0
L002526,0,0,0,0,0,0,0,0,0.00806,0.0,0.00141,0,0,0
L002527,0,0,0,0,0,0,0,0,0.0,0.00455,0.0,0,0,0
L002528,0,0,0,0,0,0,0,1,0.0,0.0,0.07772,0,1,0
L002529,0,0,0,0,0,0,0,0,0.0,0.00272,0.00104,0,0,0
L002530,0,0,0,0,0,0,0,1,0.0,0.0,0.01821,0,1,0
L002531,0,0,0,0,1,0,1,1,0.04634,0.0092,0.03256,0,3,0
L002532,0,0,1,1,0,0,1,1,0.0,0.05515,0.15209,2,2,1
L002533,0,0,0,0,0,0,0,0,0.00177,0.00121,0.0,0,0,0
L002534,0,0,1,1,0,0,1,1,0.0,0.25407,0.29299,2,2,1
L002535,0,0,0,1,0,0,1,1,0.0,0.02341,0.8292,1,2,1
L002536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002537,0,0,0,0,0,0,0,0,0.0,0.0,0.00112,0,0,0
L002538,0,0,0,0,0,0,0,0,0.0,0.0,0.00181,0,0,0
L002539,0,0,0,0,1,0,1,1,0.07868,0.02847,0.08516,0,3,0
L002540,0,1,0,1,1,1,1,1,0.02873,0.021,0.1001,2,4,1
L002541,0,0,0,0,0,0,0,1,0.00722,0.0,0.03425,0,1,0
L002542,0,0,0,0,0,0,0,0,0.0,0.00329,0.0076,0,0,0
L002543,0,0,0,0,0,0,0,0,0.0,0.0,0.00337,0,0,0
L002544,0,0,0,1,0,0,0,1,0.0,0.00108,0.33103,1,1,1
L002545,0,0,0,0,0,0,0,1,0.00276,0.00081,0.01023,0,1,0
L002546,0,0,0,0,0,0,0,1,0.0,0.0,0.01004,0,1,0
L002547,0,0,0,0,1,0,1,1,0.01794,0.0149,0.04754,0,3,0
L002548,0,1,1,0,1,1,1,0,0.03518,0.06437,0.00666,2,3,1
L002549,0,0,0,0,0,0,0,0,0.00042,0.00228,0.00533,0,0,0
L002550,0,0,0,0,0,0,0,0,0.00423,0.00442,0.0,0,0,0
L002551,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002552,0,0,0,0,0,0,0,0,0.0,0.00066,0.00264,0,0,0
L002553,0,0,0,0,0,0,0,0,0.0,0.00223,0.00286,0,0,0
L002554,0,0,0,0,1,0,1,0,0.06845,0.01306,0.00363,0,2,0
L002555,0,0,0,0,0,0,0,1,0.0,0.0,0.02057,0,1,0
L002556,0,0,0,0,0,0,0,0,0.00513,0.00088,0.0,0,0,0
L002557,0,0,0,0,0,0,1,0,0.00151,0.03807,0.0,0,1,0
L002558,0,0,0,0,0,0,0,0,0.0,0.00054,0.0,0,0,0
L002559,0,0,0,0,0,0,0,0,0.00197,0.0,0.0,0,0,0
L002560,0,0,0,1,0,0,0,1,0.00292,0.00272,0.18025,1,1,1
L002561,0,0,0,1,1,0,1,1,0.03983,0.00732,0.37956,1,3,1
L002562,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L002563,0,0,0,0,0,0,0,0,0.0,0.00264,0.0,0,0,0
L002564,0,0,0,0,0,0,0,0,0.00319,0.0,0.00163,0,0,0
L002565,0,0,0,0,0,0,0,0,0.00058,0.0,0.0,0,0,0
L002566,0,0,0,0,0,0,0,0,0.00039,0.0,0.0,0,0,0
L002567,0,0,0,0,0,0,0,0,0.0,0.00041,0.00079,0,0,0
L002568,0,0,0,0,1,0,0,0,0.01138,0.00047,0.00296,0,1,0
L002569,0,0,0,0,1,0,0,0,0.0419,0.00169,0.0,0,1,0
L002570,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002571,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002572,0,1,0,0,0,1,0,1,0.0,0.0,0.04045,1,2,1
L002573,0,1,0,0,0,1,1,0,0.00472,0.00576,0.0,1,2,1
L002574,0,0,0,0,0,0,1,0,0.0,0.01892,0.00033,0,1,0
L002575,0,0,0,0,1,0,0,0,0.01932,0.00181,0.0,0,1,0
L002576,0,0,0,0,1,0,0,0,0.01376,0.00075,0.00034,0,1,0
L002577,0,0,0,1,0,0,0,1,0.00448,0.0,0.1471,1,1,1
L002578,0,0,0,0,0,0,0,0,0.00072,0.0,0.0,0,0,0
L002579,0,0,0,0,1,0,1,0,0.01188,0.00641,0.00256,0,2,0
L002580,0,0,0,0,0,0,0,0,0.00276,0.00061,0.00145,0,0,0
L002581,0,0,0,0,0,0,1,0,0.00276,0.00635,0.0,0,1,0
L002582,0,0,0,0,0,0,0,0,0.0,0.00397,0.0,0,0,0
L002583,0,0,0,0,0,0,1,1,0.00726,0.03423,0.04421,0,2,0
L002584,0,0,0,0,0,0,1,1,0.0,0.00786,0.04689,0,2,0
L002585,0,0,0,0,0,0,0,0,0.0,0.00179,0.0068,0,0,0
L002586,0,0,0,0,0,0,0,0,0.0,0.0,0.00364,0,0,0
L002587,0,0,0,0,1,0,0,0,0.03113,0.00283,0.00502,0,1,0
L002588,0,0,0,0,1,0,1,0,0.01217,0.04197,0.0,0,2,0
L002589,0,0,1,0,1,0,1,0,0.02205,0.11605,0.00396,1,2,1
L002590,0,1,1,0,1,1,1,1,0.01479,0.05604,0.02481,2,4,1
L002591,0,0,0,0,0,0,0,1,0.0,0.0,0.01709,0,1,0
L002592,0,0,0,0,1,0,1,1,0.01075,0.04909,0.01196,0,3,0
L002593,0,1,1,0,0,1,1,1,0.00779,0.12208,0.02175,2,3,1
L002594,0,0,0,0,1,0,0,0,0.02547,0.0,0.0,0,1,0
L002595,1,0,0,0,1,0,0,0,0.18984,0.00353,0.00875,1,1,1
L002596,0,0,0,0,1,0,0,0,0.011,0.00122,0.00569,0,1,0
L002597,0,0,0,0,1,0,0,0,0.05834,0.0,0.00074,0,1,0
L002598,0,0,0,0,1,0,0,0,0.01844,0.0,0.0,0,1,0
L002599,0,0,0,0,0,0,0,0,0.0,9e-05,0.00801,0,0,0
L002600,0,0,0,0,0,0,0,0,0.0,0.00184,7e-05,0,0,0
L002601,0,0,0,0,0,0,0,0,0.0,0.00301,0.00157,0,0,0
L002602,0,0,0,0,0,0,0,0,0.00424,0.0027,0.0,0,0,0
L002603,0,0,0,0,0,0,0,0,0.0,0.00378,0.0,0,0,0
L002604,0,0,0,0,0,0,0,0,0.0,0.0,0.00192,0,0,0
L002605,0,0,0,0,0,0,0,0,0.0026,0.0,0.0,0,0,0
L002606,0,0,0,0,0,0,0,0,0.00252,0.00245,0.00278,0,0,0
L002607,0,1,0,0,0,1,0,0,0.00938,0.00278,0.0,1,1,1
L002608,0,0,0,0,0,0,0,0,0.0,0.00145,0.0,0,0,0
L002609,0,0,0,0,1,0,0,1,0.01568,0.00369,0.01752,0,2,0
L002610,0,0,0,0,1,0,1,0,0.02946,0.00586,0.00061,0,2,0
L002611,0,0,0,0,0,0,1,0,0.00496,0.03827,0.0,0,1,0
L002612,0,0,1,0,0,0,1,0,0.00421,0.10434,0.0,1,1,1
L002613,0,0,0,0,1,0,0,0,0.05454,0.00062,0.0,0,1,0
L002614,0,0,0,0,0,0,0,0,0.0,0.0,0.00356,0,0,0
L002615,0,0,0,0,0,0,0,1,0.00107,0.00142,0.03654,0,1,0
L002616,0,0,0,0,0,0,0,0,0.0,0.0035,0.0,0,0,0
L002617,0,1,0,0,0,1,0,0,0.0,0.0,0.00511,1,1,1
L002618,0,0,0,0,0,0,0,0,0.00138,0.00255,0.0,0,0,0
L002619,0,1,1,1,0,1,1,1,0.00062,0.12263,0.15004,3,3,1
L002620,0,0,0,1,1,0,0,1,0.01298,0.0,0.17217,1,2,1
L002621,0,1,0,0,1,1,0,1,0.03563,0.0011,0.02595,1,3,1
L002622,0,0,0,0,0,0,0,0,0.00489,0.00391,0.00297,0,0,0
L002623,0,0,1,0,0,0,1,0,0.0,0.14162,0.00315,1,1,1
L002624,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002625,0,0,0,0,0,0,1,0,0.00248,0.01594,0.0,0,1,0
L002626,0,0,0,0,0,0,1,0,0.00441,0.03687,0.0,0,1,0
L002627,0,0,1,0,0,0,1,0,0.00158,0.0522,0.0,1,1,1
L002628,0,0,0,0,1,0,1,1,0.06129,0.00895,0.06959,0,3,0
L002629,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002630,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L002631,0,1,0,0,0,1,0,1,0.00292,0.0,0.04818,1,2,1
L002632,0,0,0,0,1,0,1,1,0.04321,0.03924,0.09978,0,3,0
L002633,0,0,0,0,0,0,0,1,0.00169,0.0,0.02214,0,1,0
L002634,0,0,0,0,0,0,1,0,0.00038,0.03639,0.0032,0,1,0
L002635,0,0,1,0,0,0,1,1,0.0023,0.06135,0.05783,1,2,1
L002636,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002637,0,0,0,0,0,0,0,0,0.00498,0.00074,0.00132,0,0,0
L002638,0,0,1,1,1,0,1,1,0.02641,0.06459,0.24807,2,3,1
L002639,0,0,0,0,1,0,0,1,0.01178,0.0,0.03187,0,2,0
L002640,0,0,0,0,0,0,0,0,0.00061,0.00136,0.00049,0,0,0
L002641,0,0,0,1,0,0,0,1,0.00546,0.0,0.24871,1,1,1
L002642,0,0,1,0,1,0,1,1,0.04016,0.09623,0.02236,1,3,1
L002643,0,0,0,0,0,0,0,0,0.0,0.00301,0.00526,0,0,0
L002644,0,0,0,0,1,0,1,1,0.01108,0.03946,0.0161,0,3,0
L002645,0,0,1,0,1,0,1,1,0.04925,0.11924,0.02422,1,3,1
L002646,0,0,0,0,1,0,0,0,0.04016,0.00403,0.0,0,1,0
L002647,0,0,1,0,1,0,1,0,0.02394,0.104,0.0,1,2,1
L002648,0,0,0,0,0,0,0,0,0.00595,0.00046,0.0,0,0,0
L002649,0,0,0,0,0,0,0,0,0.0039,0.0,0.0,0,0,0
L002650,0,0,0,0,0,0,0,1,0.0,0.0,0.0545,0,1,0
L002651,0,0,0,0,0,0,0,0,0.0,0.0,0.00049,0,0,0
L002652,0,1,0,0,0,1,1,0,0.0,0.01368,0.0,1,2,1
L002653,0,0,0,0,0,0,0,0,0.0,0.0,0.00553,0,0,0
L002654,0,0,0,0,1,0,1,0,0.04812,0.0271,0.0,0,2,0
L002655,0,0,0,0,1,0,1,1,0.04951,0.01195,0.01659,0,3,0
L002656,0,0,0,0,1,0,1,1,0.03342,0.02068,0.02644,0,3,0
L002657,0,0,0,0,0,0,0,0,0.0,0.0,0.00048,0,0,0
L002658,0,0,0,0,0,0,0,0,0.00863,0.00163,0.00112,0,0,0
L002659,0,0,1,1,0,0,1,1,0.00372,0.15685,0.38945,2,2,1
L002660,0,0,0,0,0,0,0,0,0.0,0.00283,0.0,0,0,0
L002661,0,0,1,0,0,0,1,1,0.00685,0.06892,0.01154,1,2,1
L002662,0,0,0,0,0,0,0,1,0.00172,0.0,0.01309,0,1,0
L002663,0,0,0,0,0,0,0,0,0.0,0.00355,0.0,0,0,0
L002664,0,0,0,1,0,0,0,1,0.0,0.0,0.16128,1,1,1
L002665,0,0,0,0,0,0,0,1,0.0,0.0,0.01046,0,1,0
L002666,0,0,0,1,0,0,1,1,0.0,0.01157,0.22571,1,2,1
L002667,1,0,0,0,1,0,1,0,0.11861,0.02952,0.00713,1,2,1
L002668,0,1,0,0,0,1,1,1,0.00928,0.01053,0.03937,1,3,1
L002669,0,0,0,0,0,0,0,0,0.00679,0.00151,0.00217,0,0,0
L002670,0,0,1,0,0,0,1,1,0.0,0.06342,0.0229,1,2,1
L002671,0,0,1,0,0,0,1,0,0.00512,0.15316,0.0,1,1,1
L002672,0,0,0,0,0,0,0,0,0.0052,0.00359,0.0,0,0,0
L002673,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002674,0,0,0,0,1,0,1,0,0.04158,0.01171,0.00982,0,2,0
L002675,0,0,0,0,0,0,0,0,0.00253,0.0,0.0,0,0,0
L002676,0,0,0,0,0,0,0,0,0.00328,0.00108,0.0,0,0,0
L002677,0,0,0,0,1,0,0,0,0.01689,0.00133,0.0,0,1,0
L002678,0,1,1,0,0,1,1,0,0.00191,0.11862,0.00726,2,2,1
L002679,0,0,0,1,0,0,0,1,0.0,0.00074,0.14486,1,1,1
L002680,0,0,1,0,1,0,1,1,0.02366,0.07013,0.03352,1,3,1
L002681,0,0,0,0,0,0,0,0,0.00146,0.0,0.0,0,0,0
L002682,0,0,0,0,0,0,0,0,0.00385,0.00087,0.00253,0,0,0
L002683,0,0,0,0,0,0,1,1,0.00321,0.04947,0.01166,0,2,0
L002684,0,0,0,0,0,0,0,0,0.00356,0.0,0.00112,0,0,0
L002685,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002686,0,0,0,1,0,0,0,1,0.0,0.00086,0.33041,1,1,1
L002687,0,0,0,0,1,0,1,1,0.0112,0.00838,0.02226,0,3,0
L002688,0,0,0,0,0,0,0,0,0.0089,0.0,0.00707,0,0,0
L002689,0,0,0,0,1,0,0,1,0.03355,0.0,0.0231,0,2,0
L002690,0,0,0,0,0,0,0,1,0.00549,0.00103,0.06171,0,1,0
L002691,0,1,0,0,0,1,0,0,0.00601,0.00334,0.0,1,1,1
L002692,0,0,1,1,0,0,1,1,0.0,0.15261,0.93524,2,2,1
L002693,0,0,0,0,0,0,0,0,0.00124,0.00233,0.0,0,0,0
L002694,0,0,0,0,0,0,1,0,0.0,0.01349,0.00044,0,1,0
L002695,0,0,0,0,0,0,0,0,0.0,0.00429,0.0,0,0,0
L002696,0,0,0,0,1,0,1,1,0.01321,0.02926,0.02745,0,3,0
L002697,0,0,0,1,1,0,0,1,0.05787,0.00054,0.14168,1,2,1
L002698,0,0,0,0,0,0,0,0,0.00097,0.0,0.00739,0,0,0
L002699,0,0,0,0,0,0,0,0,0.0,0.00103,0.00556,0,0,0
L002700,0,0,0,0,1,0,1,0,0.03284,0.02261,0.0,0,2,0
L002701,0,0,0,0,0,0,0,0,0.00854,0.0,0.00205,0,0,0
L002702,0,0,0,0,0,0,0,0,0.00719,0.00173,0.00495,0,0,0
L002703,0,0,0,0,0,0,0,1,0.0,0.00066,0.02473,0,1,0
L002704,0,0,0,0,0,0,0,0,0.0,0.0,0.00086,0,0,0
L002705,0,0,0,0,1,0,1,1,0.04772,0.0202,0.01647,0,3,0
L002706,0,0,0,0,0,0,0,0,0.0,0.00141,0.00994,0,0,0
L002707,0,0,0,0,1,0,0,0,0.01271,0.00049,0.00082,0,1,0
L002708,0,1,0,0,0,1,1,1,0.0,0.00978,0.02783,1,3,1
L002709,0,0,0,0,0,0,1,0,0.00416,0.01124,0.00059,0,1,0
L002710,0,1,0,0,0,1,1,0,0.00301,0.02591,0.0,1,2,1
L002711,1,0,0,0,1,0,0,0,0.10015,0.0,0.0,1,1,1
L002712,0,1,1,1,0,1,1,1,0.00199,0.51714,0.87084,3,3,1
L002713,0,1,1,1,1,1,1,1,0.03246,0.33618,0.61448,3,4,1
L002714,0,0,0,0,1,0,0,0,0.01075,0.0,0.0,0,1,0
L002715,0,0,0,0,0,0,0,0,0.00596,7e-05,0.00669,0,0,0
L002716,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L002717,0,0,0,0,0,0,0,0,0.0,0.0,0.00291,0,0,0
L002718,0,0,0,0,0,0,1,0,0.00748,0.00589,0.00066,0,1,0
L002719,0,0,0,0,0,0,0,0,0.00205,0.0,0.0,0,0,0
L002720,0,0,1,0,1,0,1,1,0.0734,0.05621,0.02217,1,3,1
L002721,0,0,1,0,1,0,1,1,0.03843,0.05486,0.01443,1,3,1
L002722,0,0,0,0,0,0,0,0,0.0,0.00197,0.0018,0,0,0
L002723,0,0,0,0,0,0,0,1,0.0,0.0,0.04916,0,1,0
L002724,0,0,0,1,0,0,1,1,0.00263,0.03841,0.22599,1,2,1
L002725,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L002726,0,0,0,0,0,0,0,0,0.0,0.0,0.00731,0,0,0
L002727,0,0,0,0,0,0,0,0,0.0,0.0,0.0079,0,0,0
